REGION,TECHNOLOGY,FUEL,YEAR,VALUE
"STC","MINSOL","SOL",2038,0.0588683622615374
"STC","MINSOL","SOL",2039,0.0547234013951856
"STC","MINSOL","SOL",2040,0.0481565522133575
"STC","MINSOL","SOL",2041,0.0571493308773547
"STC","MINSOL","SOL",2042,0.0637825065973241
"STC","MINSOL","SOL",2043,0.0472185612490661
"STC","MINSOL","SOL",2044,0.0464219847516617
"STC","MINSOL","SOL",2045,0.0628609957365287
"STC","MINSOL","SOL",2046,0.0445916102155473
"STC","MINSOL","SOL",2047,0.0465199558030096
"STC","MINSOL","SOL",2048,0.0454980934631663
"STC","MINSOL","SOL",2049,0.0948654405575488
"STC","MINSOL","SOL",2050,0.0960231930578193
"STC","MINWND","WND",2019,0.0216409729300161
"STC","MINWND","WND",2020,0.0154045515008074
"STC","MINWND","WND",2021,0.00512541431779462
"STC","MINWND","WND",2023,0.0186633862666162
"STC","MINWND","WND",2024,0.0471903735630127
"STC","MINWND","WND",2025,0.0444095893130901
"STC","MINWND","WND",2026,0.0345571003786879
"STC","MINWND","WND",2027,0.0392420725056903
"STC","MINWND","WND",2028,0.0530926655334752
"STC","MINWND","WND",2029,0.0503644198586613
"STC","MINWND","WND",2030,0.0485560404014712
"STC","MINWND","WND",2031,0.0477755288614527
"STC","MINWND","WND",2032,0.0460140630138598
"STC","MINWND","WND",2033,0.0419168572904637
"STC","MINWND","WND",2034,0.0488085276051562
"STC","MINWND","WND",2035,0.0424992434939068
"STC","MINWND","WND",2036,0.0929703742030939
"STC","MINWND","WND",2037,0.0553589791622536
"STC","MINWND","WND",2038,0.0519450638676213
"STC","MINWND","WND",2039,0.050875678815406
"STC","MINWND","WND",2040,0.0475070680851757
"STC","MINWND","WND",2041,0.0450252601964509
"STC","MINWND","WND",2042,0.0477672128389169
"STC","MINWND","WND",2043,0.0505282507322258
"STC","MINWND","WND",2044,0.0552310676380563
"STC","MINWND","WND",2045,0.0491390103880905
"STC","MINWND","WND",2046,0.0581169826697898
"STC","MINWND","WND",2047,0.060861201440085
"STC","MINWND","WND",2048,0.0603176175020469
"STC","MINWND","WND",2049,0.0139329398514274
"STC","MINWND","WND",2050,0.0134039174647372
"STC","IMPDSL","DSL",2019,0.320140507459403
"STC","IMPDSL","DSL",2020,0.250550648659402
"STC","IMPDSL","DSL",2021,0.306923169259402
"STC","IMPDSL","DSL",2022,0.383521769359401
"STC","IMPDSL","DSL",2023,0.33
"STC","IMPDSL","DSL",2024,0.297
"STC","IMPDSL","DSL",2025,0.33
"STC","IMPDSL","DSL",2026,0.33
"STC","IMPDSL","DSL",2027,0.33
"STC","IMPDSL","DSL",2028,0.33
"STC","IMPDSL","DSL",2029,0.33
"STC","IMPDSL","DSL",2030,0.33
"STC","IMPDSL","DSL",2031,0.33
"STC","IMPDSL","DSL",2032,0.33
"STC","IMPDSL","DSL",2033,0.33
"STC","IMPDSL","DSL",2034,0.329999999999999
"STC","IMPDSL","DSL",2035,0.329999999999999
"STC","IMPDSL","DSL",2036,0.329999999999999
"STC","IMPDSL","DSL",2037,0.329999999999999
"STC","IMPDSL","DSL",2038,0.329999999999999
"STC","IMPDSL","DSL",2039,0.329999999999999
"STC","IMPDSL","DSL",2040,0.329999999999999
"STC","IMPDSL","DSL",2041,0.329999999999999
"STC","IMPDSL","DSL",2042,0.329999999999999
"STC","IMPDSL","DSL",2043,0.329999999999999
"STC","IMPDSL","DSL",2044,0.329999999999999
"STC","IMPDSL","DSL",2045,0.329999999999999
"STC","IMPDSL","DSL",2046,0.329999999999999
"STC","IMPDSL","DSL",2047,0.329999999999999
"STC","IMPDSL","DSL",2048,0.329999999999999
"STC","IMPDSL","DSL",2049,0.329999999999999
"STC","IMPDSL","DSL",2050,0.329999999999999
"STC","PWRDIE","ELC001",2019,0.0970122749876978
"STC","PWRDIE","ELC001",2020,0.0759244389876976
"STC","PWRDIE","ELC001",2021,0.0930070209876977
"STC","PWRDIE","ELC001",2022,0.116218717987697
"STC","PWRDIE","ELC001",2023,0.1
"STC","PWRDIE","ELC001",2024,0.0900000000000001
"STC","PWRDIE","ELC001",2025,0.1
"STC","PWRDIE","ELC001",2026,0.0999999999999999
"STC","PWRDIE","ELC001",2027,0.1
"STC","PWRDIE","ELC001",2028,0.0999999999999999
"STC","PWRDIE","ELC001",2029,0.1
"STC","PWRDIE","ELC001",2030,0.0999999999999999
"STC","PWRDIE","ELC001",2031,0.1
"STC","PWRDIE","ELC001",2032,0.1
"STC","PWRDIE","ELC001",2033,0.0999999999999999
"STC","PWRDIE","ELC001",2034,0.0999999999999996
"STC","PWRDIE","ELC001",2035,0.0999999999999996
"STC","PWRDIE","ELC001",2036,0.0999999999999996
"STC","PWRDIE","ELC001",2037,0.0999999999999996
"STC","PWRDIE","ELC001",2038,0.0999999999999998
"STC","PWRDIE","ELC001",2039,0.0999999999999996
"STC","PWRDIE","ELC001",2040,0.0999999999999996
"STC","PWRDIE","ELC001",2041,0.0999999999999996
"STC","PWRDIE","ELC001",2042,0.0999999999999997
"STC","PWRDIE","ELC001",2043,0.0999999999999997
"STC","PWRDIE","ELC001",2044,0.0999999999999997
"STC","PWRDIE","ELC001",2045,0.0999999999999996
"STC","PWRDIE","ELC001",2046,0.0999999999999997
"STC","PWRDIE","ELC001",2047,0.0999999999999997
"STC","PWRDIE","ELC001",2048,0.0999999999999996
"STC","PWRDIE","ELC001",2049,0.0999999999999996
"STC","PWRDIE","ELC001",2050,0.0999999999999996
"STC","PWRDIE","DELC",2019,0.0970122749876978
"STC","PWRDIE","DELC",2020,0.0759244389876976
"STC","PWRDIE","DELC",2021,0.0930070209876977
"STC","PWRDIE","DELC",2022,0.116218717987697
"STC","PWRDIE","DELC",2023,0.1
"STC","PWRDIE","DELC",2024,0.0900000000000001
"STC","PWRDIE","DELC",2025,0.1
"STC","PWRDIE","DELC",2026,0.0999999999999999
"STC","PWRDIE","DELC",2027,0.1
"STC","PWRDIE","DELC",2028,0.0999999999999999
"STC","PWRDIE","DELC",2029,0.1
"STC","PWRDIE","DELC",2030,0.0999999999999999
"STC","PWRDIE","DELC",2031,0.1
"STC","PWRDIE","DELC",2032,0.1
"STC","PWRDIE","DELC",2033,0.0999999999999999
"STC","PWRDIE","DELC",2034,0.0999999999999996
"STC","PWRDIE","DELC",2035,0.0999999999999996
"STC","PWRDIE","DELC",2036,0.0999999999999996
"STC","PWRDIE","DELC",2037,0.0999999999999996
"STC","PWRDIE","DELC",2038,0.0999999999999998
"STC","PWRDIE","DELC",2039,0.0999999999999996
"STC","PWRDIE","DELC",2040,0.0999999999999996
"STC","PWRDIE","DELC",2041,0.0999999999999996
"STC","PWRDIE","DELC",2042,0.0999999999999997
"STC","PWRDIE","DELC",2043,0.0999999999999997
"STC","PWRDIE","DELC",2044,0.0999999999999997
"STC","PWRDIE","DELC",2045,0.0999999999999996
"STC","PWRDIE","DELC",2046,0.0999999999999997
"STC","PWRDIE","DELC",2047,0.0999999999999997
"STC","PWRDIE","DELC",2048,0.0999999999999996
"STC","PWRDIE","DELC",2049,0.0999999999999996
"STC","PWRDIE","DELC",2050,0.0999999999999996
"STC","PWRWND","ELC001",2019,0.011717
"STC","PWRWND","ELC001",2020,0.011908
"STC","PWRWND","ELC001",2021,0.001703
"STC","PWRWND","ELC001",2023,0.0150402287817776
"STC","PWRWND","ELC001",2024,0.022612277663431
"STC","PWRWND","ELC001",2025,0.0161763512352465
"STC","PWRWND","ELC001",2026,0.0149658775279145
"STC","PWRWND","ELC001",2027,0.0225333242147279
"STC","PWRWND","ELC001",2028,0.0243934577992017
"STC","PWRWND","ELC001",2029,0.0276077070678221
"STC","PWRWND","ELC001",2030,0.0304398122358626
"STC","PWRWND","ELC001",2031,0.0248383327690748
"STC","PWRWND","ELC001",2032,0.0249352561988492
"STC","PWRWND","ELC001",2033,0.0233710931578259
"STC","PWRWND","ELC001",2034,0.0245598259834752
"STC","PWRWND","ELC001",2035,0.0258339483214484
"STC","PWRWND","ELC001",2036,0.0213065510451264
"STC","PWRWND","ELC001",2037,0.026771680302661
"STC","PWRWND","ELC001",2038,0.0272985468059747
"STC","PWRWND","ELC001",2039,0.0263868676960492
"STC","PWRWND","ELC001",2040,0.0282897141869027
"STC","PWRWND","ELC001",2041,0.0275843528494452
"STC","PWRWND","ELC001",2042,0.029031451113703
"STC","PWRWND","ELC001",2043,0.0383832439955404
"STC","PWRWND","ELC001",2044,0.0412637990128689
"STC","PWRWND","ELC001",2045,0.036184133016881
"STC","PWRWND","ELC001",2046,0.0459566555640752
"STC","PWRWND","ELC001",2047,0.0487230251127786
"STC","PWRWND","ELC001",2048,0.0482238938271897
"STC","PWRWND","ELC001",2049,0.0124220795437418
"STC","PWRWND","ELC001",2050,0.0124386045437419
"STC","PWRWND","DELC",2019,0.011717
"STC","PWRWND","DELC",2020,0.011908
"STC","PWRWND","DELC",2021,0.001703
"STC","PWRWND","DELC",2023,0.0150402287817776
"STC","PWRWND","DELC",2024,0.022612277663431
"STC","PWRWND","DELC",2025,0.0161763512352465
"STC","PWRWND","DELC",2026,0.0149658775279145
"STC","PWRWND","DELC",2027,0.0225333242147279
"STC","PWRWND","DELC",2028,0.0243934577992017
"STC","PWRWND","DELC",2029,0.0276077070678221
"STC","PWRWND","DELC",2030,0.0304398122358626
"STC","PWRWND","DELC",2031,0.0248383327690748
"STC","PWRWND","DELC",2032,0.0249352561988492
"STC","PWRWND","DELC",2033,0.0233710931578259
"STC","PWRWND","DELC",2034,0.0245598259834752
"STC","PWRWND","DELC",2035,0.0258339483214484
"STC","PWRWND","DELC",2036,0.0213065510451264
"STC","PWRWND","DELC",2037,0.026771680302661
"STC","PWRWND","DELC",2038,0.0272985468059747
"STC","PWRWND","DELC",2039,0.0263868676960492
"STC","PWRWND","DELC",2040,0.0282897141869027
"STC","PWRWND","DELC",2041,0.0275843528494452
"STC","PWRWND","DELC",2042,0.029031451113703
"STC","PWRWND","DELC",2043,0.0383832439955404
"STC","PWRWND","DELC",2044,0.0412637990128689
"STC","PWRWND","DELC",2045,0.036184133016881
"STC","PWRWND","DELC",2046,0.0459566555640752
"STC","PWRWND","DELC",2047,0.0487230251127786
"STC","PWRWND","DELC",2048,0.0482238938271897
"STC","PWRWND","DELC",2049,0.0124220795437418
"STC","PWRWND","DELC",2050,0.0124386045437419
"STC","PWRSOL","ELC001",2019,0.00783
"STC","PWRSOL","ELC001",2020,0.006297
"STC","PWRSOL","ELC001",2021,0.003567
"STC","PWRSOL","ELC001",2022,0.0063727
"STC","PWRSOL","ELC001",2023,0.01019637020592
"STC","PWRSOL","ELC001",2024,0.0177869621520477
"STC","PWRSOL","ELC001",2025,0.01899172222018
"STC","PWRSOL","ELC001",2026,0.0243053074970508
"STC","PWRSOL","ELC001",2027,0.0210818159471489
"STC","PWRSOL","ELC001",2028,0.0233317991166858
"STC","PWRSOL","ELC001",2029,0.0243811009543409
"STC","PWRSOL","ELC001",2030,0.0256780067548638
"STC","PWRSOL","ELC001",2031,0.0320063892309252
"STC","PWRSOL","ELC001",2032,0.0331055258011505
"STC","PWRSOL","ELC001",2033,0.0358790238421741
"STC","PWRSOL","ELC001",2034,0.0358649834872598
"STC","PWRSOL","ELC001",2035,0.0358752736785512
"STC","PWRSOL","ELC001",2036,0.0411527529548731
"STC","PWRSOL","ELC001",2037,0.0369516006973385
"STC","PWRSOL","ELC001",2038,0.0377027671940246
"STC","PWRSOL","ELC001",2039,0.0399066973039506
"STC","PWRSOL","ELC001",2040,0.0393104838130972
"STC","PWRSOL","ELC001",2041,0.0378370251505546
"STC","PWRSOL","ELC001",2042,0.0377258218862964
"STC","PWRSOL","ELC001",2043,0.0297248080044595
"STC","PWRSOL","ELC001",2044,0.0291852119871308
"STC","PWRSOL","ELC001",2045,0.0366058359831188
"STC","PWRSOL","ELC001",2046,0.0251742724359246
"STC","PWRSOL","ELC001",2047,0.0247488608872211
"STC","PWRSOL","ELC001",2048,0.0275889511728101
"STC","PWRSOL","ELC001",2049,0.065731723456258
"STC","PWRSOL","ELC001",2050,0.065731723456258
"STC","PWRSOL","DELC",2019,0.00783
"STC","PWRSOL","DELC",2020,0.006297
"STC","PWRSOL","DELC",2021,0.003567
"STC","PWRSOL","DELC",2022,0.0063727
"STC","PWRSOL","DELC",2023,0.01019637020592
"STC","PWRSOL","DELC",2024,0.0177869621520477
"STC","PWRSOL","DELC",2025,0.01899172222018
"STC","PWRSOL","DELC",2026,0.0243053074970508
"STC","PWRSOL","DELC",2027,0.0210818159471489
"STC","PWRSOL","DELC",2028,0.0233317991166858
"STC","PWRSOL","DELC",2029,0.0243811009543409
"STC","PWRSOL","DELC",2030,0.0256780067548638
"STC","PWRSOL","DELC",2031,0.0320063892309252
"STC","PWRSOL","DELC",2032,0.0331055258011505
"STC","PWRSOL","DELC",2033,0.0358790238421741
"STC","PWRSOL","DELC",2034,0.0358649834872598
"STC","PWRSOL","DELC",2035,0.0358752736785512
"STC","PWRSOL","DELC",2036,0.0411527529548731
"STC","PWRSOL","DELC",2037,0.0369516006973385
"STC","PWRSOL","DELC",2038,0.0377027671940246
"STC","PWRSOL","DELC",2039,0.0399066973039506
"STC","PWRSOL","DELC",2040,0.0393104838130972
"STC","PWRSOL","DELC",2041,0.0378370251505546
"STC","PWRSOL","DELC",2042,0.0377258218862964
"STC","PWRSOL","DELC",2043,0.0297248080044595
"STC","PWRSOL","DELC",2044,0.0291852119871308
"STC","PWRSOL","DELC",2045,0.0366058359831188
"STC","PWRSOL","DELC",2046,0.0251742724359246
"STC","PWRSOL","DELC",2047,0.0247488608872211
"STC","PWRSOL","DELC",2048,0.0275889511728101
"STC","PWRSOL","DELC",2049,0.065731723456258
"STC","PWRSOL","DELC",2050,0.065731723456258
"STC","BAT","ELC001",2019,0.0218646409319842
"STC","BAT","ELC001",2020,0.009563122446503
"STC","BAT","ELC001",2021,0.0159031398044526
"STC","BAT","ELC001",2022,0.0224803384542015
"STC","BAT","ELC001",2023,0.0193245486495044
"STC","BAT","ELC001",2024,0.00984310312986328
"STC","BAT","ELC001",2025,0.010207514554424
"STC","BAT","ELC001",2026,0.0105237421933502
"STC","BAT","ELC001",2027,0.0108402760043237
"STC","BAT","ELC001",2028,0.0159562310989053
"STC","BAT","ELC001",2029,0.0133018653959357
"STC","BAT","ELC001",2030,0.0150048367583705
"STC","BAT","ELC001",2031,0.0156796306148298
"STC","BAT","ELC001",2032,0.0166530531176437
"STC","BAT","ELC001",2033,0.0164717187097752
"STC","BAT","ELC001",2034,0.0222475518660202
"STC","BAT","ELC001",2035,0.0228419182329618
"STC","BAT","ELC001",2036,0.0233351935950251
"STC","BAT","ELC001",2037,0.023942845364602
"STC","BAT","ELC001",2038,0.0245572540125592
"STC","BAT","ELC001",2039,0.0251784979004177
"STC","BAT","ELC001",2040,0.0281689717691186
"STC","BAT","ELC001",2041,0.0278766183006296
"STC","BAT","ELC001",2042,0.0286107782358145
"STC","BAT","ELC001",2043,0.112435978981487
"STC","BAT","ELC001",2044,0.121046116971319
"STC","BAT","ELC001",2045,0.129482187703017
"STC","BAT","ELC001",2046,0.113728336980389
"STC","BAT","ELC001",2047,0.116609490750287
"STC","BAT","ELC001",2048,0.0969472042933557
"STC","BAT","ELC001",2049,0.112124127324274
"STC","BAT","ELC001",2050,0.104299169775375
"STC","DEMRESELC","RESELC",2019,0.0458175160458175
"STC","DEMRESELC","RESELC",2020,0.0468291920468292
"STC","DEMRESELC","RESELC",2021,0.04786996004787
"STC","DEMRESELC","RESELC",2022,0.048940956048941
"STC","DEMRESELC","RESELC",2023,0.049704980049705
"STC","DEMRESELC","RESELC",2024,0.0516542160516542
"STC","DEMRESELC","RESELC",2025,0.0536528990536529
"STC","DEMRESELC","RESELC",2026,0.0550706510550707
"STC","DEMRESELC","RESELC",2027,0.0564924850564925
"STC","DEMRESELC","RESELC",2028,0.0579184310579184
"STC","DEMRESELC","RESELC",2029,0.0593485180593485
"STC","DEMRESELC","RESELC",2030,0.0607827760607828
"STC","DEMRESELC","RESELC",2031,0.0614766300614767
"STC","DEMRESELC","RESELC",2032,0.0621787180621787
"STC","DEMRESELC","RESELC",2033,0.0628891400628891
"STC","DEMRESELC","RESELC",2034,0.063608001063608
"STC","DEMRESELC","RESELC",2035,0.0643354040643354
"STC","DEMRESELC","RESELC",2036,0.0650714560650714
"STC","DEMRESELC","RESELC",2037,0.0658162640658163
"STC","DEMRESELC","RESELC",2038,0.0665699350665699
"STC","DEMRESELC","RESELC",2039,0.0673325810673326
"STC","DEMRESELC","RESELC",2040,0.0681043120681043
"STC","DEMRESELC","RESELC",2041,0.0688852420688852
"STC","DEMRESELC","RESELC",2042,0.0696754840696754
"STC","DEMRESELC","RESELC",2043,0.0704751540704751
"STC","DEMRESELC","RESELC",2044,0.0714281970714282
"STC","DEMRESELC","RESELC",2045,0.0723812400723813
"STC","DEMRESELC","RESELC",2046,0.0733342830733343
"STC","DEMRESELC","RESELC",2047,0.0742873260742873
"STC","DEMRESELC","RESELC",2048,0.0752403690752404
"STC","DEMRESELC","RESELC",2049,0.0761934120761934
"STC","DEMRESELC","RESELC",2050,0.0762016740762017
"STC","DEMCOMELC","COMELC",2019,0.0714902240714902
"STC","DEMCOMELC","COMELC",2020,0.0480487120480487
"STC","DEMCOMELC","COMELC",2021,0.0511555270511555
"STC","DEMCOMELC","COMELC",2022,0.074398927074399
"STC","DEMCOMELC","COMELC",2023,0.0762800840762801
"STC","DEMCOMELC","COMELC",2024,0.0791184380791185
"STC","DEMCOMELC","COMELC",2025,0.0819612210819612
"STC","DEMCOMELC","COMELC",2026,0.0847447790847448
"STC","DEMCOMELC","COMELC",2027,0.0875283360875283
"STC","DEMCOMELC","COMELC",2028,0.0903118940903119
"STC","DEMCOMELC","COMELC",2029,0.0930954520930955
"STC","DEMCOMELC","COMELC",2030,0.095879010095879
"STC","DEMCOMELC","COMELC",2031,0.0963680920963681
"STC","DEMCOMELC","COMELC",2032,0.0968620640968621
"STC","DEMCOMELC","COMELC",2033,0.097360976097361
"STC","DEMCOMELC","COMELC",2034,0.0978648780978649
"STC","DEMCOMELC","COMELC",2035,0.0983738180983738
"STC","DEMCOMELC","COMELC",2036,0.0988878470988878
"STC","DEMCOMELC","COMELC",2037,0.0994070170994071
"STC","DEMCOMELC","COMELC",2038,0.0999313790999314
"STC","DEMCOMELC","COMELC",2039,0.100460984100461
"STC","DEMCOMELC","COMELC",2040,0.100995886100996
"STC","DEMCOMELC","COMELC",2041,0.101536136101536
"STC","DEMCOMELC","COMELC",2042,0.102081789102082
"STC","DEMCOMELC","COMELC",2043,0.102632898102633
"STC","DEMCOMELC","COMELC",2044,0.104020814104021
"STC","DEMCOMELC","COMELC",2045,0.105408729105409
"STC","DEMCOMELC","COMELC",2046,0.106796645106797
"STC","DEMCOMELC","COMELC",2047,0.108184560108185
"STC","DEMCOMELC","COMELC",2048,0.109572476109572
"STC","DEMCOMELC","COMELC",2049,0.11096039111096
"STC","DEMCOMELC","COMELC",2050,0.110968654110969
"STC","PWRDIST","ELC002",2019,0.117307740117308
"STC","PWRDIST","ELC002",2020,0.0948779040948779
"STC","PWRDIST","ELC002",2021,0.0990254870990255
"STC","PWRDIST","ELC002",2022,0.12333988312334
"STC","PWRDIST","ELC002",2023,0.125985064125985
"STC","PWRDIST","ELC002",2024,0.130772654130773
"STC","PWRDIST","ELC002",2025,0.135614120135614
"STC","PWRDIST","ELC002",2026,0.139815430139815
"STC","PWRDIST","ELC002",2027,0.144020821144021
"STC","PWRDIST","ELC002",2028,0.14823032514823
"STC","PWRDIST","ELC002",2029,0.152443970152444
"STC","PWRDIST","ELC002",2030,0.156661786156662
"STC","PWRDIST","ELC002",2031,0.157844722157845
"STC","PWRDIST","ELC002",2032,0.159040782159041
"STC","PWRDIST","ELC002",2033,0.16025011616025
"STC","PWRDIST","ELC002",2034,0.161472879161473
"STC","PWRDIST","ELC002",2035,0.162709222162709
"STC","PWRDIST","ELC002",2036,0.163959303163959
"STC","PWRDIST","ELC002",2037,0.165223281165223
"STC","PWRDIST","ELC002",2038,0.166501314166501
"STC","PWRDIST","ELC002",2039,0.167793565167794
"STC","PWRDIST","ELC002",2040,0.1691001981691
"STC","PWRDIST","ELC002",2041,0.170421378170421
"STC","PWRDIST","ELC002",2042,0.171757273171757
"STC","PWRDIST","ELC002",2043,0.173108052173108
"STC","PWRDIST","ELC002",2044,0.179587740355776
"STC","PWRDIST","ELC002",2045,0.184239630459237
"STC","PWRDIST","ELC002",2046,0.182388885394264
"STC","PWRDIST","ELC002",2047,0.184672546030097
"STC","PWRDIST","ELC002",2048,0.186190363988551
"STC","PWRDIST","ELC002",2049,0.189668096525718
"STC","PWRDIST","ELC002",2050,0.189079561363978
"STC","PWRSOLDIST","ELC001",2019,0.000748465012302492
"STC","PWRSOLDIST","ELC001",2020,0.000748465012302492
"STC","PWRSOLDIST","ELC001",2021,0.000748465012302492
"STC","PWRSOLDIST","ELC001",2022,0.000748465012302492
"STC","PWRSOLDIST","ELC001",2023,0.000748465012302492
"STC","PWRSOLDIST","ELC001",2024,0.000373414184521064
"STC","PWRSOLDIST","ELC001",2025,0.000446046544573252
"STC","PWRSOLDIST","ELC001",2026,0.000544244975034565
"STC","PWRSOLDIST","ELC001",2027,0.000405681838123066
"STC","PWRSOLDIST","ELC001",2028,0.000505068084112411
"STC","PWRSOLDIST","ELC001",2029,0.000455161977836988
"STC","PWRSOLDIST","ELC001",2030,0.000543967009273574
"STC","PWRSOLDIST","ELC001",2031,0.001
"STC","PWRSOLDIST","ELC001",2032,0.001
"STC","PWRSOLDIST","ELC001",2033,0.001
"STC","PWRSOLDIST","ELC001",2034,0.00104806952926454
"STC","PWRSOLDIST","ELC001",2035,0.001
"STC","PWRSOLDIST","ELC001",2036,0.0015
"STC","PWRSOLDIST","ELC001",2037,0.0015
"STC","PWRSOLDIST","ELC001",2038,0.0015
"STC","PWRSOLDIST","ELC001",2039,0.0015
"STC","PWRSOLDIST","ELC001",2040,0.0015
"STC","PWRSOLDIST","ELC001",2041,0.005
"STC","PWRSOLDIST","ELC001",2042,0.005
"STC","PWRSOLDIST","ELC001",2043,0.005
"STC","PWRSOLDIST","ELC001",2044,0.005
"STC","PWRSOLDIST","ELC001",2045,0.005
"STC","PWRSOLDIST","ELC001",2046,0.009
"STC","PWRSOLDIST","ELC001",2047,0.009
"STC","PWRSOLDIST","ELC001",2048,0.009
"STC","PWRSOLDIST","ELC001",2049,0.009
"STC","PWRSOLDIST","ELC001",2050,0.009
"STC","PWRSOLDIST","DELC",2019,0.000748465012302492
"STC","PWRSOLDIST","DELC",2020,0.000748465012302492
"STC","PWRSOLDIST","DELC",2021,0.000748465012302492
"STC","PWRSOLDIST","DELC",2022,0.000748465012302492
"STC","PWRSOLDIST","DELC",2023,0.000748465012302492
"STC","PWRSOLDIST","DELC",2024,0.000373414184521064
"STC","PWRSOLDIST","DELC",2025,0.000446046544573252
"STC","PWRSOLDIST","DELC",2026,0.000544244975034565
"STC","PWRSOLDIST","DELC",2027,0.000405681838123066
"STC","PWRSOLDIST","DELC",2028,0.000505068084112411
"STC","PWRSOLDIST","DELC",2029,0.000455161977836988
"STC","PWRSOLDIST","DELC",2030,0.000543967009273574
"STC","PWRSOLDIST","DELC",2031,0.001
"STC","PWRSOLDIST","DELC",2032,0.001
"STC","PWRSOLDIST","DELC",2033,0.001
"STC","PWRSOLDIST","DELC",2034,0.00104806952926454
"STC","PWRSOLDIST","DELC",2035,0.001
"STC","PWRSOLDIST","DELC",2036,0.0015
"STC","PWRSOLDIST","DELC",2037,0.0015
"STC","PWRSOLDIST","DELC",2038,0.0015
"STC","PWRSOLDIST","DELC",2039,0.0015
"STC","PWRSOLDIST","DELC",2040,0.0015
"STC","PWRSOLDIST","DELC",2041,0.005
"STC","PWRSOLDIST","DELC",2042,0.005
"STC","PWRSOLDIST","DELC",2043,0.005
"STC","PWRSOLDIST","DELC",2044,0.005
"STC","PWRSOLDIST","DELC",2045,0.005
"STC","PWRSOLDIST","DELC",2046,0.009
"STC","PWRSOLDIST","DELC",2047,0.009
"STC","PWRSOLDIST","DELC",2048,0.009
"STC","PWRSOLDIST","DELC",2049,0.009
"STC","PWRSOLDIST","DELC",2050,0.009
"STC","IMPLPG","LPG",2019,5.8e-05
"STC","IMPLPG","LPG",2020,5.3e-05
"STC","IMPLPG","LPG",2021,5.5e-05
"STC","IMPLPG","LPG",2022,6.2e-05
"STC","IMPLPG","LPG",2023,6.3e-05
"STC","IMPLPG","LPG",2024,6.6e-05
"STC","IMPLPG","LPG",2025,6.8e-05
"STC","IMPLPG","LPG",2026,7e-05
"STC","IMPLPG","LPG",2027,7.2e-05
"STC","IMPLPG","LPG",2028,7.4e-05
"STC","IMPLPG","LPG",2029,7.6e-05
"STC","IMPLPG","LPG",2030,7.8e-05
"STC","IMPLPG","LPG",2031,7.8e-05
"STC","IMPLPG","LPG",2032,7.9e-05
"STC","IMPLPG","LPG",2033,8e-05
"STC","IMPLPG","LPG",2034,8e-05
"STC","IMPLPG","LPG",2035,8.1e-05
"STC","IMPLPG","LPG",2036,8.2e-05
"STC","IMPLPG","LPG",2037,8.3e-05
"STC","IMPLPG","LPG",2038,8.3e-05
"STC","IMPLPG","LPG",2039,8.4e-05
"STC","IMPLPG","LPG",2040,8.5e-05
"STC","IMPLPG","LPG",2041,8.5e-05
"STC","IMPLPG","LPG",2042,8.6e-05
"STC","IMPLPG","LPG",2043,8.7e-05
"STC","IMPLPG","LPG",2044,8.8e-05
"STC","IMPLPG","LPG",2045,8.8e-05
"STC","IMPLPG","LPG",2046,8.9e-05
"STC","IMPLPG","LPG",2047,9e-05
"STC","IMPLPG","LPG",2048,9.1e-05
"STC","IMPLPG","LPG",2049,9.2e-05
"STC","IMPLPG","LPG",2050,9.2e-05
"STC","CONLPG","DEMLPG",2019,5.8e-05
"STC","CONLPG","DEMLPG",2020,5.3e-05
"STC","CONLPG","DEMLPG",2021,5.5e-05
"STC","CONLPG","DEMLPG",2022,6.2e-05
"STC","CONLPG","DEMLPG",2023,6.3e-05
"STC","CONLPG","DEMLPG",2024,6.6e-05
"STC","CONLPG","DEMLPG",2025,6.8e-05
"STC","CONLPG","DEMLPG",2026,7e-05
"STC","CONLPG","DEMLPG",2027,7.2e-05
"STC","CONLPG","DEMLPG",2028,7.4e-05
"STC","CONLPG","DEMLPG",2029,7.6e-05
"STC","CONLPG","DEMLPG",2030,7.8e-05
"STC","CONLPG","DEMLPG",2031,7.8e-05
"STC","CONLPG","DEMLPG",2032,7.9e-05
"STC","CONLPG","DEMLPG",2033,8e-05
"STC","CONLPG","DEMLPG",2034,8e-05
"STC","CONLPG","DEMLPG",2035,8.1e-05
"STC","CONLPG","DEMLPG",2036,8.2e-05
"STC","CONLPG","DEMLPG",2037,8.3e-05
"STC","CONLPG","DEMLPG",2038,8.3e-05
"STC","CONLPG","DEMLPG",2039,8.4e-05
"STC","CONLPG","DEMLPG",2040,8.5e-05
"STC","CONLPG","DEMLPG",2041,8.5e-05
"STC","CONLPG","DEMLPG",2042,8.6e-05
"STC","CONLPG","DEMLPG",2043,8.7e-05
"STC","CONLPG","DEMLPG",2044,8.8e-05
"STC","CONLPG","DEMLPG",2045,8.8e-05
"STC","CONLPG","DEMLPG",2046,8.9e-05
"STC","CONLPG","DEMLPG",2047,9e-05
"STC","CONLPG","DEMLPG",2048,9.1e-05
"STC","CONLPG","DEMLPG",2049,9.2e-05
"STC","CONLPG","DEMLPG",2050,9.2e-05
"IS","MINSOL","SOL",2019,0.00697380903289052
"IS","MINSOL","SOL",2020,0.00557510466238482
"IS","MINSOL","SOL",2021,0.00998640093251564
"IS","MINSOL","SOL",2022,0.00652680225660153
