REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
"SC","TM55","DEMRESELC","ELC002",2050,0.00048490379233133
"SC","TM55","DEMCOMELC","ELC002",2019,0.00056371487893996
"SC","TM55","DEMCOMELC","ELC002",2020,0.00042001287650794
"SC","TM55","DEMCOMELC","ELC002",2021,0.00044046297481347
"SC","TM55","DEMCOMELC","ELC002",2022,0.0005854236767882
"SC","TM55","DEMCOMELC","ELC002",2023,0.00059746505622422
"SC","TM55","DEMCOMELC","ELC002",2024,0.00061834113459446
"SC","TM55","DEMCOMELC","ELC002",2025,0.00063924566184516
"SC","TM55","DEMCOMELC","ELC002",2026,0.00065976996597175
"SC","TM55","DEMCOMELC","ELC002",2027,0.00068029427009834
"SC","TM55","DEMCOMELC","ELC002",2028,0.00070081858843516
"SC","TM55","DEMCOMELC","ELC002",2029,0.00072134289256175
"SC","TM55","DEMCOMELC","ELC002",2030,0.00074186719668834
"SC","TM55","DEMCOMELC","ELC002",2031,0.00074638182939003
"SC","TM55","DEMCOMELC","ELC002",2032,0.0007509415937822
"SC","TM55","DEMCOMELC","ELC002",2033,0.00075554695880244
"SC","TM55","DEMCOMELC","ELC002",2034,0.00076019837917811
"SC","TM55","DEMCOMELC","ELC002",2035,0.00076489630963657
"SC","TM55","DEMCOMELC","ELC002",2036,0.00076964121911541
"SC","TM55","DEMCOMELC","ELC002",2037,0.00077443359076245
"SC","TM55","DEMCOMELC","ELC002",2038,0.00077927386509482
"SC","TM55","DEMCOMELC","ELC002",2039,0.0007841625536808
"SC","TM55","DEMCOMELC","ELC002",2040,0.00078910013966821
"SC","TM55","DEMCOMELC","ELC002",2041,0.00079408707778441
"SC","TM55","DEMCOMELC","ELC002",2042,0.00079912390801814
"SC","TM55","DEMCOMELC","ELC002",2043,0.00080421109930699
"SC","TM55","DEMCOMELC","ELC002",2044,0.00081508652937151
"SC","TM55","DEMCOMELC","ELC002",2045,0.00082596195943603
"SC","TM55","DEMCOMELC","ELC002",2046,0.00083683738950055
"SC","TM55","DEMCOMELC","ELC002",2047,0.00084771281956507
"SC","TM55","DEMCOMELC","ELC002",2048,0.00085858824962959
"SC","TM55","DEMCOMELC","ELC002",2049,0.00086946367969411
"SC","TM55","DEMCOMELC","ELC002",2050,0.00088033910975863
"SC","TM55","PWRDIST","ELC001",2019,0.00085173547989393
"SC","TM55","PWRDIST","ELC001",2020,0.00071439556795567
"SC","TM55","PWRDIST","ELC001",2021,0.00074139069925598
"SC","TM55","PWRDIST","ELC001",2022,0.00089308655289266
"SC","TM55","PWRDIST","ELC001",2023,0.00090993340580778
"SC","TM55","PWRDIST","ELC001",2024,0.00094306586439394
"SC","TM55","PWRDIST","ELC001",2025,0.0009765378053748
"SC","TM55","PWRDIST","ELC001",2026,0.00100597171055794
"SC","TM55","PWRDIST","ELC001",2027,0.00103543109468347
"SC","TM55","PWRDIST","ELC001",2028,0.00106491615669461
"SC","TM55","PWRDIST","ELC001",2029,0.00109442708132435
"SC","TM55","PWRDIST","ELC001",2030,0.00112396405330568
"SC","TM55","PWRDIST","ELC001",2031,0.0011328368356563
"SC","TM55","PWRDIST","ELC001",2032,0.00114180641809368
"SC","TM55","PWRDIST","ELC001",2033,0.00115087389480553
"SC","TM55","PWRDIST","ELC001",2034,0.00116004038840002
"SC","TM55","PWRDIST","ELC001",2035,0.00116930700727509
"SC","TM55","PWRDIST","ELC001",2036,0.00117867485982868
"SC","TM55","PWRDIST","ELC001",2037,0.00118814511129965
"SC","TM55","PWRDIST","ELC001",2038,0.0011977188985064
"SC","TM55","PWRDIST","ELC001",2039,0.00120739741510825
"SC","TM55","PWRDIST","ELC001",2040,0.00121718182634406
"SC","TM55","PWRDIST","ELC001",2041,0.00122707331166292
"SC","TM55","PWRDIST","ELC001",2042,0.00123707312156507
"SC","TM55","PWRDIST","ELC001",2043,0.00124718244970983
"SC","TM55","PWRDIST","ELC001",2044,0.00126404823065131
"SC","TM55","PWRDIST","ELC001",2045,0.00128091401159279
"SC","TM55","PWRDIST","ELC001",2046,0.00129777977832404
"SC","TM55","PWRDIST","ELC001",2047,0.00131464555926552
"SC","TM55","PWRDIST","ELC001",2048,0.001331511340207
"SC","TM55","PWRDIST","ELC001",2049,0.00134837712114848
"SC","TM55","PWRDIST","ELC001",2050,0.00136524290208996
"SC","TM56","PWRDIE","DSL",2019,0.00171875
"SC","TM56","PWRDIE","DSL",2020,0.00134642484701427
"SC","TM56","PWRDIE","DSL",2021,0.00170525323461799
"SC","TM56","PWRDIE","DSL",2022,0.00171875
"SC","TM56","PWRDIE","DSL",2023,0.001774488890625
"SC","TM56","PWRDIE","DSL",2024,0.001817546775
"SC","TM56","PWRDIE","DSL",2027,0.00240541578620622
"SC","TM56","PWRDIE","DSL",2029,0.00240625
"SC","TM56","PWRDIE","DSL",2034,0.000687499999999997
"SC","TM56","PWRDIE","DSL",2035,0.000687499999999996
"SC","TM56","PWRDIE","DSL",2036,0.000687499999999996
"SC","TM56","PWRWND","WND",2019,0.000388076101227235
"SC","TM56","PWRWND","WND",2025,0.000645012965237214
"SC","TM56","PWRWND","WND",2026,0.00057453328475123
"SC","TM56","PWRWND","WND",2028,0.000608197796288995
"SC","TM56","PWRWND","WND",2030,0.000840831552659009
"SC","TM56","PWRWND","WND",2031,0.000840831552659009
"SC","TM56","PWRWND","WND",2032,0.000840831552659009
"SC","TM56","PWRWND","WND",2033,0.000646793502045392
"SC","TM56","PWRWND","WND",2034,0.000646793502045392
"SC","TM56","PWRWND","WND",2035,0.000646793502045392
"SC","TM56","PWRWND","WND",2036,0.000646793502045392
"SC","TM56","PWRWND","WND",2037,0.000646793502045392
"SC","TM56","PWRWND","WND",2038,0.000646793502045392
"SC","TM56","PWRWND","WND",2039,0.000646793502045392
"SC","TM56","PWRWND","WND",2040,0.000646793502045392
"SC","TM56","PWRWND","WND",2041,0.000646793502045392
"SC","TM56","PWRWND","WND",2042,0.000646793502045392
"SC","TM56","PWRWND","WND",2043,0.000646793502045392
"SC","TM56","PWRWND","WND",2044,0.000452755451431774
"SC","TM56","PWRWND","WND",2045,0.000452755451431774
"SC","TM56","DEMRESELC","ELC002",2019,0.000164495104788115
"SC","TM56","DEMRESELC","ELC002",2020,0.000168128639122035
"SC","TM56","DEMRESELC","ELC002",2021,0.000171866656072045
"SC","TM56","DEMRESELC","ELC002",2022,0.00017571325410957
"SC","TM56","DEMRESELC","ELC002",2023,0.00017845776912302
"SC","TM56","DEMRESELC","ELC002",2024,0.00018545766614866
"SC","TM56","DEMRESELC","ELC002",2025,0.00019263520147638
"SC","TM56","DEMRESELC","ELC002",2026,0.000197723676934605
"SC","TM56","DEMRESELC","ELC002",2027,0.000202826703995335
"SC","TM56","DEMRESELC","ELC002",2028,0.000207944388163775
"SC","TM56","DEMRESELC","ELC002",2029,0.0002130768511767
"SC","TM56","DEMRESELC","ELC002",2030,0.00021822419042353
"SC","TM56","DEMRESELC","ELC002",2031,0.000220713228640965
"SC","TM56","DEMRESELC","ELC002",2032,0.00022323177585266
"SC","TM56","DEMRESELC","ELC002",2033,0.000225780189153155
"SC","TM56","DEMRESELC","ELC002",2034,0.000228358849984345
"SC","TM56","DEMRESELC","ELC002",2035,0.00023096813167234
"SC","TM56","DEMRESELC","ELC002",2036,0.000233608399427465
"SC","TM56","DEMRESELC","ELC002",2037,0.0002362800428074
"SC","TM56","DEMRESELC","ELC002",2038,0.00023898345948561
"SC","TM56","DEMRESELC","ELC002",2039,0.000241719039019775
"SC","TM56","DEMRESELC","ELC002",2040,0.000244487170967575
"SC","TM56","DEMRESELC","ELC002",2041,0.000247288269234045
"SC","TM56","DEMRESELC","ELC002",2042,0.000250122739608435
"SC","TM56","DEMRESELC","ELC002",2043,0.00025299099599578
"SC","TM56","DEMRESELC","ELC002",2044,0.0002564122213941
"SC","TM56","DEMRESELC","ELC002",2045,0.00025983344679242
"SC","TM56","DEMRESELC","ELC002",2046,0.000263254664074955
"SC","TM56","DEMRESELC","ELC002",2047,0.000266675889473275
"SC","TM56","DEMRESELC","ELC002",2048,0.000270097114871595
"SC","TM56","DEMRESELC","ELC002",2049,0.000273518340269915
"SC","TM56","DEMRESELC","ELC002",2050,0.000276939565668235
"SC","TM56","DEMCOMELC","ELC002",2019,0.00032195036665682
"SC","TM56","DEMCOMELC","ELC002",2020,0.00023987889027623
"SC","TM56","DEMCOMELC","ELC002",2021,0.000251558405743365
"SC","TM56","DEMCOMELC","ELC002",2022,0.0003343487540119
"SC","TM56","DEMCOMELC","ELC002",2023,0.00034122585921049
"SC","TM56","DEMCOMELC","ELC002",2024,0.00035314866156457
"SC","TM56","DEMCOMELC","ELC002",2025,0.00036508771172022
"SC","TM56","DEMCOMELC","ELC002",2026,0.000376809607816625
"SC","TM56","DEMCOMELC","ELC002",2027,0.00038853150391303
"SC","TM56","DEMCOMELC","ELC002",2028,0.00040025340812522
"SC","TM56","DEMCOMELC","ELC002",2029,0.000411975304221625
"SC","TM56","DEMCOMELC","ELC002",2030,0.00042369720031803
"SC","TM56","DEMCOMELC","ELC002",2031,0.000426275609559885
"SC","TM56","DEMCOMELC","ELC002",2032,0.0004288797945349
"SC","TM56","DEMCOMELC","ELC002",2033,0.00043151002306398
"SC","TM56","DEMCOMELC","ELC002",2034,0.000434166554852245
"SC","TM56","DEMCOMELC","ELC002",2035,0.000436849649604815
"SC","TM56","DEMCOMELC","ELC002",2036,0.000439559575142595
"SC","TM56","DEMCOMELC","ELC002",2037,0.000442296607402275
"SC","TM56","DEMCOMELC","ELC002",2038,0.00044506099797319
"SC","TM56","DEMCOMELC","ELC002",2039,0.0004478530390236
"SC","TM56","DEMCOMELC","ELC002",2040,0.000450673006490195
"SC","TM56","DEMCOMELC","ELC002",2041,0.000453521160078095
"SC","TM56","DEMCOMELC","ELC002",2042,0.00045639780818713
"SC","TM56","DEMCOMELC","ELC002",2043,0.000459303218638205
"SC","TM56","DEMCOMELC","ELC002",2044,0.000465514423677545
"SC","TM56","DEMCOMELC","ELC002",2045,0.000471725628716885
"SC","TM56","DEMCOMELC","ELC002",2046,0.000477936833756225
"SC","TM56","DEMCOMELC","ELC002",2047,0.000484148038795565
"SC","TM56","DEMCOMELC","ELC002",2048,0.000490359243834905
"SC","TM56","DEMCOMELC","ELC002",2049,0.000496570448874245
"SC","TM56","DEMCOMELC","ELC002",2050,0.000502781653913585
"SC","TM56","PWRDIST","ELC001",2019,0.000486445471444935
"SC","TM56","PWRDIST","ELC001",2020,0.000408007529398265
"SC","TM56","PWRDIST","ELC001",2021,0.00042342506181541
"SC","TM56","PWRDIST","ELC001",2022,0.00051006200812147
"SC","TM56","PWRDIST","ELC001",2023,0.00051968362833351
"SC","TM56","PWRDIST","ELC001",2024,0.00053860632771323
"SC","TM56","PWRDIST","ELC001",2025,0.0005577229131966
"SC","TM56","PWRDIST","ELC001",2026,0.00057453328475123
"SC","TM56","PWRDIST","ELC001",2027,0.000591358207908365
"SC","TM56","PWRDIST","ELC001",2028,0.000608197796288995
"SC","TM56","PWRDIST","ELC001",2029,0.000625052155398325
"SC","TM56","PWRDIST","ELC001",2030,0.00064192139074156
"SC","TM56","PWRDIST","ELC001",2031,0.00064698883820085
"SC","TM56","PWRDIST","ELC001",2032,0.00065211157038756
"SC","TM56","PWRDIST","ELC001",2033,0.000657290212217135
"SC","TM56","PWRDIST","ELC001",2034,0.00066252540483659
"SC","TM56","PWRDIST","ELC001",2035,0.000667817781277155
"SC","TM56","PWRDIST","ELC001",2036,0.00067316797457006
"SC","TM56","PWRDIST","ELC001",2037,0.000678576650209675
"SC","TM56","PWRDIST","ELC001",2038,0.0006840444574588
"SC","TM56","PWRDIST","ELC001",2039,0.000689572078043375
"SC","TM56","PWRDIST","ELC001",2040,0.00069516017745777
"SC","TM56","PWRDIST","ELC001",2041,0.00070080942931214
"SC","TM56","PWRDIST","ELC001",2042,0.000706520547795565
"SC","TM56","PWRDIST","ELC001",2043,0.000712294214633985
"SC","TM56","PWRDIST","ELC001",2044,0.000721926645071645
"SC","TM56","PWRDIST","ELC001",2045,0.000731559075509305
"SC","TM56","PWRDIST","ELC001",2046,0.00074119149783118
"SC","TM56","PWRDIST","ELC001",2047,0.00075082392826884
"SC","TM56","PWRDIST","ELC001",2048,0.0007604563587065
"SC","TM56","PWRDIST","ELC001",2049,0.00077008878914416
"SC","TM56","PWRDIST","ELC001",2050,0.00077972121958182
"SC","TM57","PWRDIE","DSL",2019,0.00171875
"SC","TM57","PWRDIE","DSL",2020,0.000780969827817937
"SC","TM57","PWRDIE","DSL",2022,0.00171875
"SC","TM57","PWRDIE","DSL",2023,0.001774488890625
"SC","TM57","PWRDIE","DSL",2024,0.001817546775
"SC","TM57","PWRDIE","DSL",2025,0.00106754100379384
"SC","TM57","PWRDIE","DSL",2026,0.00109971784376034
"SC","TM57","PWRDIE","DSL",2034,0.000687499999999996
"SC","TM57","PWRDIE","DSL",2035,0.000687499999999996
"SC","TM57","PWRDIE","DSL",2036,0.000687499999999996
"SC","TM57","PWRWND","WND",2021,0.000245600189533842
"SC","TM57","PWRWND","WND",2027,0.000343006829406813
"SC","TM57","PWRWND","WND",2028,0.000352774333673619
"SC","TM57","PWRWND","WND",2029,0.000362550405439365
"SC","TM57","PWRWND","WND",2030,0.000372335105900472
"SC","TM57","PWRWND","WND",2031,0.000850043308431385
"SC","TM57","PWRWND","WND",2032,0.000378245738685672
"SC","TM57","PWRWND","WND",2033,0.000381249517936287
"SC","TM57","PWRWND","WND",2034,0.000653879468024142
"SC","TM57","PWRWND","WND",2035,0.000653879468024142
"SC","TM57","PWRWND","WND",2036,0.000653879468024142
"SC","TM57","PWRWND","WND",2037,0.000653879468024142
"SC","TM57","PWRWND","WND",2038,0.000653879468024142
"SC","TM57","PWRWND","WND",2039,0.000653879468024142
"SC","TM57","PWRWND","WND",2040,0.000653879468024142
"SC","TM57","PWRWND","WND",2041,0.000653879468024142
"SC","TM57","PWRWND","WND",2042,0.000653879468024142
"SC","TM57","PWRWND","WND",2043,0.000653879468024142
"SC","TM57","PWRWND","WND",2044,0.0004577156276169
"SC","TM57","PWRWND","WND",2045,0.0004577156276169
"SC","TM57","DEMRESELC","ELC002",2019,9.5412465053763e-05
"SC","TM57","DEMRESELC","ELC002",2020,9.7520032133667e-05
"SC","TM57","DEMRESELC","ELC002",2021,9.9688202500029e-05
"SC","TM57","DEMRESELC","ELC002",2022,0.000101919353398434
"SC","TM57","DEMRESELC","ELC002",2023,0.000103511260605324
"SC","TM57","DEMRESELC","ELC002",2024,0.000107571426597492
"SC","TM57","DEMRESELC","ELC002",2025,0.000111734628532956
"SC","TM57","DEMRESELC","ELC002",2026,0.000114686108380701
"SC","TM57","DEMRESELC","ELC002",2027,0.000117646028627127
"SC","TM57","DEMRESELC","ELC002",2028,0.000120614450468655
"SC","TM57","DEMRESELC","ELC002",2029,0.00012359144451654
"SC","TM57","DEMRESELC","ELC002",2030,0.000126577067259786
"SC","TM57","DEMRESELC","ELC002",2031,0.000128020789686933
"SC","TM57","DEMRESELC","ELC002",2032,0.000129481628282292
"SC","TM57","DEMRESELC","ELC002",2033,0.000130959790172211
"SC","TM57","DEMRESELC","ELC002",2034,0.000132455496605289
"SC","TM57","DEMRESELC","ELC002",2035,0.000133968964122708
"SC","TM57","DEMRESELC","ELC002",2036,0.000135500404558233
"SC","TM57","DEMRESELC","ELC002",2037,0.00013705004386788
"SC","TM57","DEMRESELC","ELC002",2038,0.000138618112715082
"SC","TM57","DEMRESELC","ELC002",2039,0.000140204837055855
"SC","TM57","DEMRESELC","ELC002",2040,0.000141810442846215
"SC","TM57","DEMRESELC","ELC002",2041,0.000143435170164429
"SC","TM57","DEMRESELC","ELC002",2042,0.000145079254381347
"SC","TM57","DEMRESELC","ELC002",2043,0.000146742935575236
"SC","TM57","DEMRESELC","ELC002",2044,0.00014872735662642
"SC","TM57","DEMRESELC","ELC002",2045,0.000150711777677604
"SC","TM57","DEMRESELC","ELC002",2046,0.000152696194021371
"SC","TM57","DEMRESELC","ELC002",2047,0.000154680615072555
"SC","TM57","DEMRESELC","ELC002",2048,0.000156665036123739
"SC","TM57","DEMRESELC","ELC002",2049,0.000158649457174923
"SC","TM57","DEMRESELC","ELC002",2050,0.000160633878226107
"SC","TM57","DEMCOMELC","ELC002",2019,0.000186741594208884
"SC","TM57","DEMCOMELC","ELC002",2020,0.000139137491447526
"SC","TM57","DEMCOMELC","ELC002",2021,0.000145911987033813
"SC","TM57","DEMCOMELC","ELC002",2022,0.00019393305867078
"SC","TM57","DEMCOMELC","ELC002",2023,0.000197922001443738
"SC","TM57","DEMCOMELC","ELC002",2024,0.000204837611269434
"SC","TM57","DEMCOMELC","ELC002",2025,0.000211762645343964
"SC","TM57","DEMCOMELC","ELC002",2026,0.000218561723061825
"SC","TM57","DEMCOMELC","ELC002",2027,0.000225360800779686
"SC","TM57","DEMCOMELC","ELC002",2028,0.000232159883204964
"SC","TM57","DEMCOMELC","ELC002",2029,0.000238958960922825
"SC","TM57","DEMCOMELC","ELC002",2030,0.000245758038640686
"SC","TM57","DEMCOMELC","ELC002",2031,0.000247253599143837
"SC","TM57","DEMCOMELC","ELC002",2032,0.00024876411040338
"SC","TM57","DEMCOMELC","ELC002",2033,0.000250289727764076
"SC","TM57","DEMCOMELC","ELC002",2034,0.000251830601863269
"SC","TM57","DEMCOMELC","ELC002",2035,0.000253386883338303
"SC","TM57","DEMCOMELC","ELC002",2036,0.000254958727533939
"SC","TM57","DEMCOMELC","ELC002",2037,0.000256546294502355
"SC","TM57","DEMCOMELC","ELC002",2038,0.000258149730173478
"SC","TM57","DEMCOMELC","ELC002",2039,0.00025976920401432
"SC","TM57","DEMCOMELC","ELC002",2040,0.000261404876077059
"SC","TM57","DEMCOMELC","ELC002",2041,0.000263056896999039
"SC","TM57","DEMCOMELC","ELC002",2042,0.000264725445662106
"SC","TM57","DEMCOMELC","ELC002",2043,0.000266410677411021
"SC","TM57","DEMCOMELC","ELC002",2044,0.000270013376619129
"SC","TM57","DEMCOMELC","ELC002",2045,0.000273616075827237
"SC","TM57","DEMCOMELC","ELC002",2046,0.000277218775035345
"SC","TM57","DEMCOMELC","ELC002",2047,0.000280821474243453
"SC","TM57","DEMCOMELC","ELC002",2048,0.000284424173451561
"SC","TM57","DEMCOMELC","ELC002",2049,0.000288026872659669
"SC","TM57","DEMCOMELC","ELC002",2050,0.000291629571867777
"SC","TM57","PWRDIST","ELC001",2019,0.000282154059262647
"SC","TM57","PWRDIST","ELC001",2020,0.000236657523581193
"SC","TM57","PWRDIST","ELC001",2021,0.000245600189533842
"SC","TM57","PWRDIST","ELC001",2022,0.000295852412069214
"SC","TM57","PWRDIST","ELC001",2023,0.000301433262049062
"SC","TM57","PWRDIST","ELC001",2024,0.000312409037866926
"SC","TM57","PWRDIST","ELC001",2025,0.00032349727387692
"SC","TM57","PWRDIST","ELC001",2026,0.000333247831442526
"SC","TM57","PWRDIST","ELC001",2027,0.000343006829406813
"SC","TM57","PWRDIST","ELC001",2028,0.000352774333673619
"SC","TM57","PWRDIST","ELC001",2029,0.000362550405439365
"SC","TM57","PWRDIST","ELC001",2030,0.000372335105900472
"SC","TM57","PWRDIST","ELC001",2031,0.00037527438883077
"SC","TM57","PWRDIST","ELC001",2032,0.000378245738685672
"SC","TM57","PWRDIST","ELC001",2033,0.000381249517936287
"SC","TM57","PWRDIST","ELC001",2034,0.000384286098468558
"SC","TM57","PWRDIST","ELC001",2035,0.000387355847461011
"SC","TM57","PWRDIST","ELC001",2036,0.000390459132092172
"SC","TM57","PWRDIST","ELC001",2037,0.000393596338370235
"SC","TM57","PWRDIST","ELC001",2038,0.00039676784288856
"SC","TM57","PWRDIST","ELC001",2039,0.000399974041070175
"SC","TM57","PWRDIST","ELC001",2040,0.000403215318923274
"SC","TM57","PWRDIST","ELC001",2041,0.000406492067163468
"SC","TM57","PWRDIST","ELC001",2042,0.000409804700043453
"SC","TM57","PWRDIST","ELC001",2043,0.000413153612986257
"SC","TM57","PWRDIST","ELC001",2044,0.000418740733245549
"SC","TM57","PWRDIST","ELC001",2045,0.000424327853504841
"SC","TM57","PWRDIST","ELC001",2046,0.000429914969056716
"SC","TM57","PWRDIST","ELC001",2047,0.000435502089316008
"SC","TM57","PWRDIST","ELC001",2048,0.0004410892095753
"SC","TM57","PWRDIST","ELC001",2049,0.000446676329834592
"SC","TM57","PWRDIST","ELC001",2050,0.000452263450093884
"SC","TM58","PWRDIE","DSL",2019,0.00171875
"SC","TM58","PWRDIE","DSL",2020,0.000798305589911673
"SC","TM58","PWRDIE","DSL",2021,0.00170525323461799
"SC","TM58","PWRDIE","DSL",2022,0.00171875
"SC","TM58","PWRDIE","DSL",2023,0.001774488890625
"SC","TM58","PWRDIE","DSL",2024,0.001817546775
"SC","TM58","PWRDIE","DSL",2025,0.00109123799720879
"SC","TM58","PWRDIE","DSL",2026,0.00112412909017549
"SC","TM58","PWRDIE","DSL",2027,0.00240541578620622
"SC","TM58","PWRDIE","DSL",2029,0.00240625
"SC","TM58","PWRDIE","DSL",2034,0.000687499999999996
"SC","TM58","PWRDIE","DSL",2035,0.000687499999999996
"SC","TM58","PWRDIE","DSL",2036,0.000687499999999996
"SC","TM58","PWRWND","WND",2028,0.000197097586612122
"SC","TM58","PWRWND","WND",2030,0.000380600102299976
"SC","TM58","PWRWND","WND",2031,0.00038360463065691
"SC","TM58","PWRWND","WND",2032,0.000386641937751576
"SC","TM58","PWRWND","WND",2033,0.000799028664092916
"SC","TM58","PWRWND","WND",2034,0.000799028664092916
"SC","TM58","PWRWND","WND",2035,0.000799028664092916
"SC","TM58","PWRWND","WND",2036,0.000799028664092916
"SC","TM58","PWRWND","WND",2037,0.000799028664092916
"SC","TM58","PWRWND","WND",2038,0.000799028664092916
"SC","TM58","PWRWND","WND",2039,0.000799028664092916
"SC","TM58","PWRWND","WND",2040,0.000799028664092916
"SC","TM58","PWRWND","WND",2041,0.000799028664092916
"SC","TM58","PWRWND","WND",2042,0.000799028664092916
"SC","TM58","PWRWND","WND",2043,0.000799028664092916
"SC","TM58","PWRWND","WND",2044,0.000559320064865041
"SC","TM58","PWRWND","WND",2045,0.000559320064865041
"SC","TM58","DEMRESELC","ELC002",2019,9.7530405768029e-05
"SC","TM58","DEMRESELC","ELC002",2020,9.9684756065661e-05
"SC","TM58","DEMRESELC","ELC002",2021,0.000101901054905507
"SC","TM58","DEMRESELC","ELC002",2022,0.000104181732302622
"SC","TM58","DEMRESELC","ELC002",2023,0.000105808976245492
"SC","TM58","DEMRESELC","ELC002",2024,0.000109959268730636
"SC","TM58","DEMRESELC","ELC002",2025,0.000114214884323748
"SC","TM58","DEMRESELC","ELC002",2026,0.000117231880342083
"SC","TM58","DEMRESELC","ELC002",2027,0.000120257504116841
"SC","TM58","DEMRESELC","ELC002",2028,0.000123291818202865
"SC","TM58","DEMRESELC","ELC002",2029,0.00012633489477882
"SC","TM58","DEMRESELC","ELC002",2030,0.000129386791587638
"SC","TM58","DEMRESELC","ELC002",2031,0.000130862561384139
"SC","TM58","DEMRESELC","ELC002",2032,0.000132355827289036
"SC","TM58","DEMRESELC","ELC002",2033,0.000133866801026413
"SC","TM58","DEMRESELC","ELC002",2034,0.000135395708756087
"SC","TM58","DEMRESELC","ELC002",2035,0.000136942771825964
"SC","TM58","DEMRESELC","ELC002",2036,0.000138508206772039
"SC","TM58","DEMRESELC","ELC002",2037,0.00014009224456604
"SC","TM58","DEMRESELC","ELC002",2038,0.000141695120991606
"SC","TM58","DEMRESELC","ELC002",2039,0.000143317067020465
"SC","TM58","DEMRESELC","ELC002",2040,0.000144958313624345
"SC","TM58","DEMRESELC","ELC002",2041,0.000146619106210707
"SC","TM58","DEMRESELC","ELC002",2042,0.000148299685375101
"SC","TM58","DEMRESELC","ELC002",2043,0.000150000296524988
"SC","TM58","DEMRESELC","ELC002",2044,0.00015202876723086
"SC","TM58","DEMRESELC","ELC002",2045,0.000154057237936732
"SC","TM58","DEMRESELC","ELC002",2046,0.000156085703830693
"SC","TM58","DEMRESELC","ELC002",2047,0.000158114174536565
"SC","TM58","DEMRESELC","ELC002",2048,0.000160142645242437
"SC","TM58","DEMRESELC","ELC002",2049,0.000162171115948309
"SC","TM58","DEMRESELC","ELC002",2050,0.000164199586654181
"SC","TM58","DEMCOMELC","ELC002",2019,0.000190886834824972
"SC","TM58","DEMCOMELC","ELC002",2020,0.000142226028756058
"SC","TM58","DEMCOMELC","ELC002",2021,0.000149150902807179
"SC","TM58","DEMCOMELC","ELC002",2022,0.00019823793351674
"SC","TM58","DEMCOMELC","ELC002",2023,0.000202315421788454
"SC","TM58","DEMCOMELC","ELC002",2024,0.000209384542495622
"SC","TM58","DEMCOMELC","ELC002",2025,0.000216463296648612
"SC","TM58","DEMCOMELC","ELC002",2026,0.000223413298498975
"SC","TM58","DEMCOMELC","ELC002",2027,0.000230363300349338
"SC","TM58","DEMCOMELC","ELC002",2028,0.000237313307011612
"SC","TM58","DEMCOMELC","ELC002",2029,0.000244263308861975
"SC","TM58","DEMCOMELC","ELC002",2030,0.000251213310712338
"SC","TM58","DEMCOMELC","ELC002",2031,0.000252742069272771
"SC","TM58","DEMCOMELC","ELC002",2032,0.00025428611046254
"SC","TM58","DEMCOMELC","ELC002",2033,0.000255845593074708
"SC","TM58","DEMCOMELC","ELC002",2034,0.000257420671090427
"SC","TM58","DEMCOMELC","ELC002",2035,0.000259011498490849
"SC","TM58","DEMCOMELC","ELC002",2036,0.000260618234069037
"SC","TM58","DEMCOMELC","ELC002",2037,0.000262241041429965
"SC","TM58","DEMCOMELC","ELC002",2038,0.000263880069742874
"SC","TM58","DEMCOMELC","ELC002",2039,0.00026553549223656
"SC","TM58","DEMCOMELC","ELC002",2040,0.000267207472515997
"SC","TM58","DEMCOMELC","ELC002",2041,0.000268896164562337
"SC","TM58","DEMCOMELC","ELC002",2042,0.000270601751228198
"SC","TM58","DEMCOMELC","ELC002",2043,0.000272324391306643
"SC","TM58","DEMCOMELC","ELC002",2044,0.000276007062280807
"SC","TM58","DEMCOMELC","ELC002",2045,0.000279689733254971
"SC","TM58","DEMCOMELC","ELC002",2046,0.000283372404229135
"SC","TM58","DEMCOMELC","ELC002",2047,0.000287055075203299
"SC","TM58","DEMCOMELC","ELC002",2048,0.000290737746177463
"SC","TM58","DEMCOMELC","ELC002",2049,0.000294420417151627
"SC","TM58","DEMCOMELC","ELC002",2050,0.000298103088125791
"SC","TM58","PWRDIST","ELC001",2019,0.000288417240593001
"SC","TM58","PWRDIST","ELC001",2020,0.000241910784821719
"SC","TM58","PWRDIST","ELC001",2021,0.000251051957712686
"SC","TM58","PWRDIST","ELC001",2022,0.000302419665819362
"SC","TM58","PWRDIST","ELC001",2023,0.000308124398033946
"SC","TM58","PWRDIST","ELC001",2024,0.000319343811226258
"SC","TM58","PWRDIST","ELC001",2025,0.00033067818097236
"SC","TM58","PWRDIST","ELC001",2026,0.000340645178841058
"SC","TM58","PWRDIST","ELC001",2027,0.000350620804466179
"SC","TM58","PWRDIST","ELC001",2028,0.000360605125214477
"SC","TM58","PWRDIST","ELC001",2029,0.000370598203640795
"SC","TM58","PWRDIST","ELC001",2030,0.000380600102299976
"SC","TM58","PWRDIST","ELC001",2031,0.00038360463065691
"SC","TM58","PWRDIST","ELC001",2032,0.000386641937751576
"SC","TM58","PWRDIST","ELC001",2033,0.000389712394101121
"SC","TM58","PWRDIST","ELC001",2034,0.000392816379846514
"SC","TM58","PWRDIST","ELC001",2035,0.000395954270316813
"SC","TM58","PWRDIST","ELC001",2036,0.000399126440841076
"SC","TM58","PWRDIST","ELC001",2037,0.000402333285996005
"SC","TM58","PWRDIST","ELC001",2038,0.00040557519073448
