REGION,TECHNOLOGY,FUEL,YEAR,VALUE
"SC","PWRWND","ELC001",2033,0.0372712588862269
"SC","PWRWND","ELC001",2034,0.0395072603568618
"SC","PWRWND","ELC001",2035,0.0408935413227237
"SC","PWRWND","ELC001",2036,0.0381328853121773
"SC","PWRWND","ELC001",2037,0.051905971479695
"SC","PWRWND","ELC001",2038,0.051905971479695
"SC","PWRWND","ELC001",2039,0.051905971479695
"SC","PWRWND","ELC001",2040,0.051905971479695
"SC","PWRWND","ELC001",2041,0.051905971479695
"SC","PWRWND","ELC001",2042,0.051905971479695
"SC","PWRWND","ELC001",2043,0.051905971479695
"SC","PWRWND","ELC001",2044,0.0363341800357865
"SC","PWRWND","ELC001",2045,0.0363341800357865
"SC","PWRWND","DELC",2019,0.008249
"SC","PWRWND","DELC",2020,0.007759
"SC","PWRWND","DELC",2021,0.005322
"SC","PWRWND","DELC",2022,0.009749
"SC","PWRWND","DELC",2023,0.010723
"SC","PWRWND","DELC",2024,0.011796
"SC","PWRWND","DELC",2025,0.00949126759220249
"SC","PWRWND","DELC",2026,0.0124017620834502
"SC","PWRWND","DELC",2027,0.0195067204524771
"SC","PWRWND","DELC",2028,0.0156278484935129
"SC","PWRWND","DELC",2029,0.0171873893007604
"SC","PWRWND","DELC",2030,0.0361720544352166
"SC","PWRWND","DELC",2031,0.0397283977688986
"SC","PWRWND","DELC",2032,0.0384881673128106
"SC","PWRWND","DELC",2033,0.0372712588862269
"SC","PWRWND","DELC",2034,0.0395072603568618
"SC","PWRWND","DELC",2035,0.0408935413227237
"SC","PWRWND","DELC",2036,0.0381328853121773
"SC","PWRWND","DELC",2037,0.051905971479695
"SC","PWRWND","DELC",2038,0.051905971479695
"SC","PWRWND","DELC",2039,0.051905971479695
"SC","PWRWND","DELC",2040,0.051905971479695
"SC","PWRWND","DELC",2041,0.051905971479695
"SC","PWRWND","DELC",2042,0.051905971479695
"SC","PWRWND","DELC",2043,0.051905971479695
"SC","PWRWND","DELC",2044,0.0363341800357865
"SC","PWRWND","DELC",2045,0.0363341800357865
"SC","PWRSOL","ELC001",2019,5.7e-05
"SC","PWRSOL","ELC001",2020,8.1e-05
"SC","PWRSOL","ELC001",2021,0.000106
"SC","PWRSOL","ELC001",2022,0.00451
"SC","PWRSOL","ELC001",2023,5.7e-05
"SC","PWRSOL","ELC001",2024,6.3e-05
"SC","PWRSOL","ELC001",2025,0.0133363176130285
"SC","PWRSOL","ELC001",2026,0.0118806755303593
"SC","PWRSOL","ELC001",2027,0.00754521797759164
"SC","PWRSOL","ELC001",2028,0.0133202046062291
"SC","PWRSOL","ELC001",2029,0.0137241539269458
"SC","PWRSOL","ELC001",2030,0.021471063296037
"SC","PWRSOL","ELC001",2031,0.0187719878663283
"SC","PWRSOL","ELC001",2032,0.0207981230304088
"SC","PWRSOL","ELC001",2033,0.0221522427005506
"SC","PWRSOL","ELC001",2034,0.0206235622861749
