REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
"SC","TM30","MINSOL",1,2021,0.0213687136612023
"SC","TM30","MINSOL",1,2022,0.0213687136612023
"SC","TM30","MINSOL",1,2023,0.0213687136612023
"SC","TM30","MINSOL",1,2024,0.0724316343829987
"SC","TM30","MINSOL",1,2025,0.0645313289574417
"SC","TM30","MINSOL",1,2026,0.0822133849759583
"SC","TM30","MINSOL",1,2027,0.0783780170032229
"SC","TM30","MINSOL",1,2028,0.100407355832164
"SC","TM30","MINSOL",1,2029,0.0882584688509488
"SC","TM30","MINSOL",1,2030,0.109943642486364
"SC","TM30","MINSOL",1,2031,0.113075847015509
"SC","TM30","MINSOL",1,2032,0.11536535334775
"SC","TM30","MINSOL",1,2033,0.115894366894521
"SC","TM30","MINSOL",1,2034,0.113075847015509
"SC","TM30","MINSOL",1,2035,0.112448763421979
"SC","TM30","MINSOL",1,2036,0.115894366894521
"SC","TM30","MINSOL",1,2037,0.115894366894521
"SC","TM30","MINSOL",1,2038,0.11536535334775
"SC","TM30","MINSOL",1,2039,0.100560797578832
"SC","TM30","MINSOL",1,2040,0.11536535334775
"SC","TM30","MINSOL",1,2041,0.115894366894521
"SC","TM30","MINSOL",1,2042,0.11563964032444
"SC","TM30","MINSOL",1,2043,0.11563964032444
"SC","TM30","MINSOL",1,2044,0.11563964032444
"SC","TM30","MINSOL",1,2045,0.11563964032444
"SC","TM30","MINSOL",1,2046,0.11563964032444
"SC","TM30","MINSOL",1,2047,0.11563964032444
"SC","TM30","MINSOL",1,2048,0.11563964032444
"SC","TM30","MINSOL",1,2049,0.14916371401337
"SC","TM30","MINSOL",1,2050,0.152879886978201
"SC","TM30","MINWND",1,2019,0.0036623172318336
"SC","TM30","MINWND",1,2020,0.0036623172318336
"SC","TM30","MINWND",1,2021,0.0036623172318336
"SC","TM30","MINWND",1,2022,0.0036623172318336
"SC","TM30","MINWND",1,2023,0.0036623172318336
"SC","TM30","MINWND",1,2024,0.0109869516955008
"SC","TM30","MINWND",1,2025,0.0109869516955008
"SC","TM30","MINWND",1,2026,0.0109869516955008
"SC","TM30","MINWND",1,2027,0.0594013831887689
"SC","TM30","MINWND",1,2028,0.0109869516955008
"SC","TM30","MINWND",1,2029,0.0109869516955008
"SC","TM30","MINWND",1,2030,0.0109869516955008
"SC","TM30","MINWND",1,2031,0.0109869516955008
"SC","TM30","MINWND",1,2032,0.0109869516955008
"SC","TM30","MINWND",1,2033,0.0073246344636672
"SC","TM30","MINWND",1,2034,0.0073246344636672
"SC","TM30","MINWND",1,2035,0.0073246344636672
"SC","TM30","MINWND",1,2036,0.0073246344636672
"SC","TM30","MINWND",1,2037,0.0073246344636672
"SC","TM30","MINWND",1,2038,0.0073246344636672
"SC","TM30","MINWND",1,2039,0.0073246344636672
"SC","TM30","MINWND",1,2040,0.0073246344636672
"SC","TM30","MINWND",1,2041,0.0073246344636672
"SC","TM30","MINWND",1,2042,0.0073246344636672
"SC","TM30","MINWND",1,2043,0.0073246344636672
"SC","TM30","MINWND",1,2044,0.0073246344636672
"SC","TM30","MINWND",1,2045,0.0073246344636672
"SC","TM30","MINWND",1,2046,0.0073246344636672
"SC","TM30","MINWND",1,2047,0.0073246344636672
"SC","TM30","MINWND",1,2048,0.0073246344636672
"SC","TM30","MINWND",1,2049,0.0149556324311958
"SC","TM30","MINWND",1,2050,0.00170457637761417
"SC","TM30","IMPDSL",1,2019,0.111045572352
"SC","TM30","IMPDSL",1,2020,0.111045572352
"SC","TM30","IMPDSL",1,2021,0.111045572352
"SC","TM30","IMPDSL",1,2022,0.111045572352
"SC","TM30","IMPDSL",1,2023,0.111045572352
"SC","TM30","IMPDSL",1,2024,0.131999995776
"SC","TM30","IMPDSL",1,2025,0.131999995776
"SC","TM30","IMPDSL",1,2026,0.131999995776
"SC","TM30","IMPDSL",1,2027,0.131999995776
"SC","TM30","IMPDSL",1,2028,0.131999995776
"SC","TM30","IMPDSL",1,2029,0.131999995776
"SC","TM30","IMPDSL",1,2030,0.131999995775999
"SC","TM30","IMPDSL",1,2031,0.131999995775999
"SC","TM30","IMPDSL",1,2032,0.131999995775999
"SC","TM30","IMPDSL",1,2033,0.131999995775999
"SC","TM30","IMPDSL",1,2034,0.131999995776
"SC","TM30","IMPDSL",1,2035,0.131999995776
"SC","TM30","IMPDSL",1,2036,0.131999995776
"SC","TM30","IMPDSL",1,2037,0.131999995776
"SC","TM30","IMPDSL",1,2038,0.131999995776
"SC","TM30","IMPDSL",1,2039,0.131999995776
"SC","TM30","IMPDSL",1,2040,0.131999995776
"SC","TM30","IMPDSL",1,2041,0.131999995776
"SC","TM30","IMPDSL",1,2042,0.131999995776
"SC","TM30","IMPDSL",1,2043,0.131999995776
"SC","TM30","IMPDSL",1,2044,0.131999995776
"SC","TM30","IMPDSL",1,2045,0.131999995776
"SC","TM30","IMPDSL",1,2046,0.131999995776
"SC","TM30","IMPDSL",1,2047,0.131999995776
"SC","TM30","IMPDSL",1,2048,0.131999995776
"SC","TM30","IMPDSL",1,2049,0.131999995776
"SC","TM30","IMPDSL",1,2050,0.131999995776
"SC","TM30","PWRDIE",1,2019,0.03365017344
"SC","TM30","PWRDIE",1,2020,0.03365017344
"SC","TM30","PWRDIE",1,2021,0.03365017344
"SC","TM30","PWRDIE",1,2022,0.03365017344
"SC","TM30","PWRDIE",1,2023,0.03365017344
"SC","TM30","PWRDIE",1,2024,0.03999999872
"SC","TM30","PWRDIE",1,2025,0.03999999872
"SC","TM30","PWRDIE",1,2026,0.03999999872
"SC","TM30","PWRDIE",1,2027,0.03999999872
"SC","TM30","PWRDIE",1,2028,0.03999999872
"SC","TM30","PWRDIE",1,2029,0.03999999872
"SC","TM30","PWRDIE",1,2030,0.0399999987199998
"SC","TM30","PWRDIE",1,2031,0.0399999987199998
"SC","TM30","PWRDIE",1,2032,0.0399999987199998
"SC","TM30","PWRDIE",1,2033,0.0399999987199998
"SC","TM30","PWRDIE",1,2034,0.03999999872
"SC","TM30","PWRDIE",1,2035,0.03999999872
"SC","TM30","PWRDIE",1,2036,0.03999999872
"SC","TM30","PWRDIE",1,2037,0.03999999872
"SC","TM30","PWRDIE",1,2038,0.03999999872
"SC","TM30","PWRDIE",1,2039,0.03999999872
"SC","TM30","PWRDIE",1,2040,0.03999999872
"SC","TM30","PWRDIE",1,2041,0.03999999872
"SC","TM30","PWRDIE",1,2042,0.03999999872
"SC","TM30","PWRDIE",1,2043,0.03999999872
"SC","TM30","PWRDIE",1,2044,0.03999999872
"SC","TM30","PWRDIE",1,2045,0.03999999872
"SC","TM30","PWRDIE",1,2046,0.03999999872
"SC","TM30","PWRDIE",1,2047,0.03999999872
"SC","TM30","PWRDIE",1,2048,0.03999999872
"SC","TM30","PWRDIE",1,2049,0.03999999872
"SC","TM30","PWRDIE",1,2050,0.03999999872
"SC","TM30","PWRWND",1,2019,0.0036623172318336
"SC","TM30","PWRWND",1,2020,0.0036623172318336
"SC","TM30","PWRWND",1,2021,0.0036623172318336
"SC","TM30","PWRWND",1,2022,0.0036623172318336
"SC","TM30","PWRWND",1,2023,0.0036623172318336
"SC","TM30","PWRWND",1,2024,0.0109869516955008
"SC","TM30","PWRWND",1,2025,0.0109869516955008
"SC","TM30","PWRWND",1,2026,0.0109869516955008
"SC","TM30","PWRWND",1,2027,0.0109869516955008
"SC","TM30","PWRWND",1,2028,0.0109869516955008
"SC","TM30","PWRWND",1,2029,0.0109869516955008
"SC","TM30","PWRWND",1,2030,0.0109869516955008
"SC","TM30","PWRWND",1,2031,0.0109869516955008
"SC","TM30","PWRWND",1,2032,0.0109869516955008
"SC","TM30","PWRWND",1,2033,0.0073246344636672
"SC","TM30","PWRWND",1,2034,0.0073246344636672
"SC","TM30","PWRWND",1,2035,0.0073246344636672
"SC","TM30","PWRWND",1,2036,0.0073246344636672
"SC","TM30","PWRWND",1,2037,0.0073246344636672
"SC","TM30","PWRWND",1,2038,0.0073246344636672
"SC","TM30","PWRWND",1,2039,0.0073246344636672
"SC","TM30","PWRWND",1,2040,0.0073246344636672
"SC","TM30","PWRWND",1,2041,0.0073246344636672
"SC","TM30","PWRWND",1,2042,0.0073246344636672
"SC","TM30","PWRWND",1,2043,0.0073246344636672
"SC","TM30","PWRWND",1,2044,0.0073246344636672
"SC","TM30","PWRWND",1,2045,0.0073246344636672
"SC","TM30","PWRWND",1,2046,0.0073246344636672
"SC","TM30","PWRWND",1,2047,0.0073246344636672
"SC","TM30","PWRWND",1,2048,0.0073246344636672
"SC","TM30","PWRWND",1,2049,0.00170457637761417
"SC","TM30","PWRWND",1,2050,0.00170457637761417
"SC","TM30","PWRSOL",1,2019,8.93805816024e-05
"SC","TM30","PWRSOL",1,2020,8.93805816024e-05
"SC","TM30","PWRSOL",1,2021,8.93805816024e-05
"SC","TM30","PWRSOL",1,2022,8.93805816024e-05
"SC","TM30","PWRSOL",1,2023,8.93805816024e-05
"SC","TM30","PWRSOL",1,2024,0.0193866481495606
"SC","TM30","PWRSOL",1,2025,0.0193866481495606
"SC","TM30","PWRSOL",1,2026,0.0193866481495606
"SC","TM30","PWRSOL",1,2027,0.0193866481495606
"SC","TM30","PWRSOL",1,2028,0.0193866481495606
"SC","TM30","PWRSOL",1,2029,0.0193866481495606
"SC","TM30","PWRSOL",1,2030,0.0193866481495606
"SC","TM30","PWRSOL",1,2031,0.0193866481495606
"SC","TM30","PWRSOL",1,2032,0.0193866481495606
"SC","TM30","PWRSOL",1,2033,0.0193866481495606
"SC","TM30","PWRSOL",1,2034,0.0193866481495606
"SC","TM30","PWRSOL",1,2035,0.0193866481495606
"SC","TM30","PWRSOL",1,2036,0.0193866481495606
"SC","TM30","PWRSOL",1,2037,0.0193866481495606
"SC","TM30","PWRSOL",1,2038,0.0193866481495606
"SC","TM30","PWRSOL",1,2039,0.0193866481495606
"SC","TM30","PWRSOL",1,2040,0.0193866481495606
"SC","TM30","PWRSOL",1,2041,0.0193866481495606
"SC","TM30","PWRSOL",1,2042,0.0192972675679582
"SC","TM30","PWRSOL",1,2043,0.0192972675679582
"SC","TM30","PWRSOL",1,2044,0.0192972675679582
"SC","TM30","PWRSOL",1,2045,0.0192972675679582
"SC","TM30","PWRSOL",1,2046,0.0192972675679582
"SC","TM30","PWRSOL",1,2047,0.0192972675679582
"SC","TM30","PWRSOL",1,2048,0.0192972675679582
"SC","TM30","PWRSOL",1,2049,0.0501425062789464
"SC","TM30","PWRSOL",1,2050,0.0514464680165318
"SC","TM30","BAT",1,2019,0.0374155498734467
"SC","TM30","BAT",1,2020,0.0219202228948001
"SC","TM30","BAT",1,2021,0.0249659390338773
"SC","TM30","BAT",1,2022,0.0420809700560463
"SC","TM30","BAT",1,2023,0.0439817102764005
"SC","TM30","BAT",1,2024,0.0147481408837187
"SC","TM30","BAT",1,2025,0.0185246007837479
"SC","TM30","BAT",1,2026,0.0218454707234073
"SC","TM30","BAT",1,2027,0.0251692153157284
"SC","TM30","BAT",1,2028,0.0284958570064095
"SC","TM30","BAT",1,2029,0.0318254166378849
"SC","TM30","BAT",1,2030,0.035157915052589
"SC","TM30","BAT",1,2031,0.0361589835824351
"SC","TM30","BAT",1,2032,0.0371709735478255
"SC","TM30","BAT",1,2033,0.0418563256319353
"SC","TM30","BAT",1,2034,0.0428905320289666
"SC","TM30","BAT",1,2035,0.0439360350253589
"SC","TM30","BAT",1,2036,0.0449929596757175
"SC","TM30","BAT",1,2037,0.0460614374477046
"SC","TM30","BAT",1,2038,0.0471415966024539
"SC","TM30","BAT",1,2039,0.048233571814156
"SC","TM30","BAT",1,2040,0.049337494550473
"SC","TM30","BAT",1,2041,0.0504534978823312
"SC","TM30","BAT",1,2042,0.0516711034785804
"SC","TM30","BAT",1,2043,0.0863464248723262
"SC","TM30","BAT",1,2044,0.08840770163817
"SC","TM30","BAT",1,2045,0.0566174363866705
"SC","TM30","BAT",1,2046,0.0925302534331331
"SC","TM30","BAT",1,2047,0.0604231863198707
"SC","TM30","BAT",1,2048,0.0623260620881029
"SC","TM30","BAT",1,2049,0.0580857896029481
"SC","TM30","BAT",1,2050,0.058684703633595
"SC","TM30","BAT",2,2043,0.0335347400221202
"SC","TM30","BAT",2,2044,0.0336931410197318
"SC","TM30","BAT",2,2046,0.0340099428814946
"SC","TM30","DEMRESELC",1,2019,0.0324958224115824
"SC","TM30","DEMRESELC",1,2020,0.0332136230208683
"SC","TM30","DEMRESELC",1,2021,0.0339520640531134
"SC","TM30","DEMRESELC",1,2022,0.0347119551567251
"SC","TM30","DEMRESELC",1,2023,0.0352541310020055
"SC","TM30","DEMRESELC",1,2024,0.0366369527640121
"SC","TM30","DEMRESELC",1,2025,0.0380548667722307
"SC","TM30","DEMRESELC",1,2026,0.0390600893595482
"SC","TM30","DEMRESELC",1,2027,0.0400681865995274
"SC","TM30","DEMRESELC",1,2028,0.0410791793346024
"SC","TM30","DEMRESELC",1,2029,0.042093091613736
"SC","TM30","DEMRESELC",1,2030,0.043109942676098
"SC","TM30","DEMRESELC",1,2031,0.0436016493684862
"SC","TM30","DEMRESELC",1,2032,0.0440991855294063
"SC","TM30","DEMRESELC",1,2033,0.0446026217024819
"SC","TM30","DEMRESELC",1,2034,0.0451120332411291
"SC","TM30","DEMRESELC",1,2035,0.0456274938955
"SC","TM30","DEMRESELC",1,2036,0.0461490758124822
"SC","TM30","DEMRESELC",1,2037,0.046676855948756
"SC","TM30","DEMRESELC",1,2038,0.0472109128642659
"SC","TM30","DEMRESELC",1,2039,0.0477513235156922
"SC","TM30","DEMRESELC",1,2040,0.0482981648597152
"SC","TM30","DEMRESELC",1,2041,0.0488515186628077
"SC","TM30","DEMRESELC",1,2042,0.0494114650881783
"SC","TM30","DEMRESELC",1,2043,0.0499780859022999
"SC","TM30","DEMRESELC",1,2044,0.050653945120828
"SC","TM30","DEMRESELC",1,2045,0.0513298043393562
"SC","TM30","DEMRESELC",1,2046,0.0520056619546201
"SC","TM30","DEMRESELC",1,2047,0.0526815211731483
"SC","TM30","DEMRESELC",1,2048,0.0533573803916764
"SC","TM30","DEMRESELC",1,2049,0.0540332396102046
"SC","TM30","DEMRESELC",1,2050,0.0547090988287327
"SC","TM30","DEMCOMELC",1,2019,0.0636009317949002
"SC","TM30","DEMCOMELC",1,2020,0.0473878042069677
"SC","TM30","DEMCOMELC",1,2021,0.0496950793137998
"SC","TM30","DEMCOMELC",1,2022,0.0660502192323572
"SC","TM30","DEMCOMELC",1,2023,0.0674087836074309
"SC","TM30","DEMCOMELC",1,2024,0.0697641197643678
"SC","TM30","DEMCOMELC",1,2025,0.0721226656561785
"SC","TM30","DEMCOMELC",1,2026,0.0744383130085204
"SC","TM30","DEMCOMELC",1,2027,0.0767539603608623
"SC","TM30","DEMCOMELC",1,2028,0.0790696093164683
"SC","TM30","DEMCOMELC",1,2029,0.0813852566688102
"SC","TM30","DEMCOMELC",1,2030,0.0837009040211521
"SC","TM30","DEMCOMELC",1,2031,0.08421026585861
"SC","TM30","DEMCOMELC",1,2032,0.0847247196630803
"SC","TM30","DEMCOMELC",1,2033,0.0852443183422809
"SC","TM30","DEMCOMELC",1,2034,0.0857691132006652
"SC","TM30","DEMCOMELC",1,2035,0.0862991555426866
"SC","TM30","DEMCOMELC",1,2036,0.0868344982760631
"SC","TM30","DEMCOMELC",1,2037,0.0873751959117763
"SC","TM30","DEMCOMELC",1,2038,0.0879212981510157
"SC","TM30","DEMCOMELC",1,2039,0.0884728627112915
"SC","TM30","DEMCOMELC",1,2040,0.0890299441035854
"SC","TM30","DEMCOMELC",1,2041,0.0895925936323512
"SC","TM30","DEMCOMELC",1,2042,0.0901608722216273
"SC","TM30","DEMCOMELC",1,2043,0.0907348327791315
"SC","TM30","DEMCOMELC",1,2044,0.0919618493288355
"SC","TM30","DEMCOMELC",1,2045,0.0931888658785396
"SC","TM30","DEMCOMELC",1,2046,0.0944158824282436
"SC","TM30","DEMCOMELC",1,2047,0.0956428989779477
"SC","TM30","DEMCOMELC",1,2048,0.0968699155276517
"SC","TM30","DEMCOMELC",1,2049,0.0980969320773557
"SC","TM30","DEMCOMELC",1,2050,0.0993239486270598
"SC","TM30","PWRSOLDIST",1,2019,0.0212793330795999
"SC","TM30","PWRSOLDIST",1,2020,0.0212793330795999
"SC","TM30","PWRSOLDIST",1,2021,0.0212793330795999
"SC","TM30","PWRSOLDIST",1,2022,0.0212793330795999
"SC","TM30","PWRSOLDIST",1,2023,0.0212793330795999
"SC","TM30","PWRSOLDIST",1,2024,0.0212793330795999
"SC","TM30","PWRSOLDIST",1,2025,0.0212793330795999
"SC","TM30","PWRSOLDIST",1,2026,0.0212793330795999
"SC","TM30","PWRSOLDIST",1,2027,0.0212793330795999
"SC","TM30","PWRSOLDIST",1,2028,0.0212793330795999
"SC","TM30","PWRSOLDIST",1,2029,0.0212793330795999
"SC","TM30","PWRSOLDIST",1,2030,0.0212793330795999
"SC","TM30","PWRSOLDIST",1,2031,0.0212793330795999
"SC","TM30","PWRSOLDIST",1,2032,0.0212793330795999
"SC","TM30","PWRSOLDIST",1,2033,0.0212793330795999
"SC","TM30","PWRSOLDIST",1,2034,0.0212793330795999
"SC","TM30","PWRSOLDIST",1,2035,0.0212793330795999
"SC","TM30","PWRSOLDIST",1,2036,0.0212793330795999
"SC","TM30","PWRSOLDIST",1,2037,0.0212793330795999
"SC","TM30","PWRSOLDIST",1,2038,0.0212793330795999
"SC","TM30","PWRSOLDIST",1,2039,0.0212793330795999
"SC","TM30","PWRSOLDIST",1,2040,0.0212793330795999
"SC","TM30","PWRSOLDIST",1,2041,0.0212793330795999
"SC","TM30","PWRSOLDIST",1,2042,0.0212793330795999
"SC","TM30","PWRSOLDIST",1,2043,0.0212793330795999
"SC","TM30","PWRSOLDIST",1,2044,0.0212793330795999
"SC","TM30","PWRSOLDIST",1,2045,0.0212793330795999
"SC","TM30","PWRSOLDIST",1,2046,0.0212793330795999
"SC","TM30","PWRSOLDIST",1,2047,0.0212793330795999
"SC","TM30","PWRSOLDIST",1,2048,0.0212793330795999
"SC","TM30","PWRSOLDIST",1,2049,0.00219730070805166
"SC","TM30","PWRSOLDIST",1,2050,0.00219730070805166
"SC","TM31","MINWND",1,2019,0.0248491589602176
"SC","TM31","MINWND",1,2020,0.003740231915136
"SC","TM31","MINWND",1,2021,0.003740231915136
"SC","TM31","MINWND",1,2022,0.003740231915136
"SC","TM31","MINWND",1,2023,0.003740231915136
"SC","TM31","MINWND",1,2024,0.0556565063341824
"SC","TM31","MINWND",1,2025,0.056002716665856
"SC","TM31","MINWND",1,2026,0.0565732824032173
"SC","TM31","MINWND",1,2027,0.0594013831887689
"SC","TM31","MINWND",1,2028,0.0622319490512602
"SC","TM31","MINWND",1,2029,0.0650649977250577
"SC","TM31","MINWND",1,2030,0.0679005469445279
"SC","TM31","MINWND",1,2031,0.0687523340229304
"SC","TM31","MINWND",1,2032,0.0696134139093643
"SC","TM31","MINWND",1,2033,0.0496983179204352
"SC","TM31","MINWND",1,2034,0.0512521357169427
"SC","TM31","MINWND",1,2035,0.0496983179204352
"SC","TM31","MINWND",1,2036,0.0496983179204352
"SC","TM31","MINWND",1,2037,0.0496983179204352
"SC","TM31","MINWND",1,2038,0.0509255289265687
"SC","TM31","MINWND",1,2039,0.0496983179204352
"SC","TM31","MINWND",1,2040,0.0496983179204352
"SC","TM31","MINWND",1,2041,0.0496983179204352
"SC","TM31","MINWND",1,2042,0.0496983179204352
"SC","TM31","MINWND",1,2043,0.0573798094214773
"SC","TM31","MINWND",1,2044,0.0450849119424109
"SC","TM31","MINWND",1,2045,0.0642649646974464
"SC","TM31","MINWND",1,2046,0.0574293661003008
"SC","TM31","MINWND",1,2047,0.062821019860992
"SC","TM31","MINWND",1,2048,0.0616101081199737
"SC","TM31","MINWND",1,2049,0.00174084072071152
"SC","TM31","MINWND",1,2050,0.00174084072071152
"SC","TM31","IMPDSL",1,2019,0.111045572352
"SC","TM31","IMPDSL",1,2020,0.111045572352
"SC","TM31","IMPDSL",1,2021,0.111045572352
"SC","TM31","IMPDSL",1,2022,0.111045572352
"SC","TM31","IMPDSL",1,2023,0.111045572352
"SC","TM31","IMPDSL",1,2024,0.131999995776
"SC","TM31","IMPDSL",1,2025,0.131999995776
"SC","TM31","IMPDSL",1,2026,0.131999995776
"SC","TM31","IMPDSL",1,2027,0.131999995776
"SC","TM31","IMPDSL",1,2028,0.131999995776
"SC","TM31","IMPDSL",1,2029,0.131999995776
"SC","TM31","IMPDSL",1,2030,0.131999995776
"SC","TM31","IMPDSL",1,2031,0.131999995775999
"SC","TM31","IMPDSL",1,2032,0.131999995775999
"SC","TM31","IMPDSL",1,2033,0.131999995775999
"SC","TM31","IMPDSL",1,2034,0.131999995776
"SC","TM31","IMPDSL",1,2035,0.131999995776
"SC","TM31","IMPDSL",1,2036,0.131999995776
"SC","TM31","IMPDSL",1,2037,0.131999995776
"SC","TM31","IMPDSL",1,2038,0.131999995776
"SC","TM31","IMPDSL",1,2039,0.131999995776
"SC","TM31","IMPDSL",1,2040,0.131999995776
"SC","TM31","IMPDSL",1,2041,0.131999995776
"SC","TM31","IMPDSL",1,2042,0.131999995776
"SC","TM31","IMPDSL",1,2043,0.131999995776
"SC","TM31","IMPDSL",1,2044,0.131999995776
"SC","TM31","IMPDSL",1,2045,0.131999995776
"SC","TM31","IMPDSL",1,2046,0.131999995776
"SC","TM31","IMPDSL",1,2047,0.131999995776
"SC","TM31","IMPDSL",1,2048,0.131999995776
"SC","TM31","IMPDSL",1,2049,0.131999995776
"SC","TM31","IMPDSL",1,2050,0.131999995776
"SC","TM31","PWRDIE",1,2019,0.03365017344
"SC","TM31","PWRDIE",1,2020,0.03365017344
"SC","TM31","PWRDIE",1,2021,0.03365017344
"SC","TM31","PWRDIE",1,2022,0.03365017344
"SC","TM31","PWRDIE",1,2023,0.03365017344
"SC","TM31","PWRDIE",1,2024,0.03999999872
"SC","TM31","PWRDIE",1,2025,0.03999999872
"SC","TM31","PWRDIE",1,2026,0.03999999872
"SC","TM31","PWRDIE",1,2027,0.03999999872
"SC","TM31","PWRDIE",1,2028,0.03999999872
"SC","TM31","PWRDIE",1,2029,0.03999999872
"SC","TM31","PWRDIE",1,2030,0.0399999987199999
"SC","TM31","PWRDIE",1,2031,0.0399999987199998
"SC","TM31","PWRDIE",1,2032,0.0399999987199998
"SC","TM31","PWRDIE",1,2033,0.0399999987199998
"SC","TM31","PWRDIE",1,2034,0.03999999872
"SC","TM31","PWRDIE",1,2035,0.03999999872
"SC","TM31","PWRDIE",1,2036,0.03999999872
"SC","TM31","PWRDIE",1,2037,0.03999999872
"SC","TM31","PWRDIE",1,2038,0.03999999872
"SC","TM31","PWRDIE",1,2039,0.03999999872
"SC","TM31","PWRDIE",1,2040,0.03999999872
"SC","TM31","PWRDIE",1,2041,0.03999999872
"SC","TM31","PWRDIE",1,2042,0.03999999872
"SC","TM31","PWRDIE",1,2043,0.03999999872
"SC","TM31","PWRDIE",1,2044,0.03999999872
"SC","TM31","PWRDIE",1,2045,0.03999999872
"SC","TM31","PWRDIE",1,2046,0.03999999872
"SC","TM31","PWRDIE",1,2047,0.03999999872
"SC","TM31","PWRDIE",1,2048,0.03999999872
"SC","TM31","PWRDIE",1,2049,0.03999999872
"SC","TM31","PWRDIE",1,2050,0.03999999872
"SC","TM31","PWRWND",1,2019,0.003740231915136
"SC","TM31","PWRWND",1,2020,0.003740231915136
"SC","TM31","PWRWND",1,2021,0.003740231915136
"SC","TM31","PWRWND",1,2022,0.003740231915136
"SC","TM31","PWRWND",1,2023,0.003740231915136
"SC","TM31","PWRWND",1,2024,0.011220695745408
"SC","TM31","PWRWND",1,2025,0.011220695745408
"SC","TM31","PWRWND",1,2026,0.011220695745408
"SC","TM31","PWRWND",1,2027,0.011220695745408
"SC","TM31","PWRWND",1,2028,0.011220695745408
"SC","TM31","PWRWND",1,2029,0.011220695745408
"SC","TM31","PWRWND",1,2030,0.011220695745408
"SC","TM31","PWRWND",1,2031,0.011220695745408
"SC","TM31","PWRWND",1,2032,0.011220695745408
"SC","TM31","PWRWND",1,2033,0.007480463830272
"SC","TM31","PWRWND",1,2034,0.007480463830272
"SC","TM31","PWRWND",1,2035,0.007480463830272
"SC","TM31","PWRWND",1,2036,0.007480463830272
"SC","TM31","PWRWND",1,2037,0.007480463830272
"SC","TM31","PWRWND",1,2038,0.007480463830272
"SC","TM31","PWRWND",1,2039,0.007480463830272
"SC","TM31","PWRWND",1,2040,0.007480463830272
"SC","TM31","PWRWND",1,2041,0.007480463830272
"SC","TM31","PWRWND",1,2042,0.007480463830272
"SC","TM31","PWRWND",1,2043,0.007480463830272
"SC","TM31","PWRWND",1,2044,0.007480463830272
"SC","TM31","PWRWND",1,2045,0.007480463830272
"SC","TM31","PWRWND",1,2046,0.007480463830272
"SC","TM31","PWRWND",1,2047,0.007480463830272
"SC","TM31","PWRWND",1,2048,0.007480463830272
"SC","TM31","PWRWND",1,2049,0.00174084072071152
"SC","TM31","PWRWND",1,2050,0.00174084072071152
"SC","TM31","BAT",1,2019,0.0669359811296694
"SC","TM31","BAT",1,2020,0.0501136494658007
"SC","TM31","BAT",1,2021,0.0534201977636301
"SC","TM31","BAT",1,2022,0.0720009433451264
"SC","TM31","BAT",1,2023,0.074064461103591
"SC","TM31","BAT",1,2024,0.0642924621094968
"SC","TM31","BAT",1,2025,0.0683923343510532
"SC","TM31","BAT",1,2026,0.0719976003525068
"SC","TM31","BAT",1,2027,0.0756059871890715
"SC","TM31","BAT",1,2028,0.0792175192286734
"SC","TM31","BAT",1,2029,0.0828322190986725
"SC","TM31","BAT",1,2030,0.0864501094264289
"SC","TM31","BAT",1,2031,0.0875369084885294
"SC","TM31","BAT",1,2032,0.0886355642872592
"SC","TM31","BAT",1,2033,0.0934864427613483
"SC","TM31","BAT",1,2034,0.0946092175852504
"SC","TM31","BAT",1,2035,0.0957442564382618
"SC","TM31","BAT",1,2036,0.0968916950845423
"SC","TM31","BAT",1,2037,0.0980516762505162
"SC","TM31","BAT",1,2038,0.0992243391814758
"SC","TM31","BAT",1,2039,0.100409830084978
"SC","TM31","BAT",1,2040,0.101608291687447
"SC","TM31","BAT",1,2041,0.102819868455873
"SC","TM31","BAT",1,2042,0.104044713560079
"SC","TM31","BAT",1,2043,0.112582069051033
"SC","TM31","BAT",1,2044,0.114724826029051
"SC","TM31","BAT",1,2045,0.116867583007068
"SC","TM31","BAT",1,2046,0.11901033817971
"SC","TM31","BAT",1,2047,0.121153095157728
"SC","TM31","BAT",1,2048,0.123295852135745
"SC","TM31","BAT",1,2049,0.130054805099634
"SC","TM31","BAT",1,2050,0.132199979886411
"SC","TM31","BAT",2,2043,0.00729909584341294
"SC","TM31","BAT",2,2044,0.00737601662885097
"SC","TM31","BAT",2,2045,0.00745293741428895
"SC","TM31","BAT",2,2046,0.0075298581349175
"SC","TM31","BAT",2,2047,0.0076067789203555
"SC","TM31","BAT",2,2048,0.00768369970579345
"SC","TM31","BAT",2,2049,0.00663719336754222
"SC","TM31","BAT",2,2050,0.00671653196173991
"SC","TM31","DEMRESELC",1,2019,0.0352787329400107
"SC","TM31","DEMRESELC",1,2020,0.03605800529319
"SC","TM31","DEMRESELC",1,2021,0.0368596856950142
"SC","TM31","DEMRESELC",1,2022,0.0376846531313899
"SC","TM31","DEMRESELC",1,2023,0.0382732603871138
"SC","TM31","DEMRESELC",1,2024,0.0397745056557388
"SC","TM31","DEMRESELC",1,2025,0.0413138484363054
"SC","TM31","DEMRESELC",1,2026,0.0424051573053064
"SC","TM31","DEMRESELC",1,2027,0.0434995870094185
"SC","TM31","DEMRESELC",1,2028,0.0445971601760016
"SC","TM31","DEMRESELC",1,2029,0.0456979029135481
